,id_venta,id_producto,producto,precio_unit,cantidad,fecha_venta,categoria,rango,precio_rango
354,2873,0,Smartphone,74.8,5,2024-02-10,Electrónica,,0.0
355,2973,0,Smartphone,97.62,1,2024-02-10,Electrónica,,0.0
356,43,0,Espejo decorativo,81.16,2,2024-02-11,Decoración,,0.0
357,205,113,Alfombra,108.67,4,2024-02-11,Decoración,R3,89-125
358,417,0,Elementos de cerámica,35.97,2,2024-02-11,Decoración,,0.0
359,462,193,Cuadro decorativo,109.69,8,2024-02-11,Decoración,R3,0.0
360,1730,0,Plancha de vapor,101.57,10,2024-02-11,Electrodomésticos,,0.0
361,1901,0,Freidora eléctrica,83.07,6,2024-02-11,Electrodomésticos,,0.0
362,2440,0,Consola de videojuegos,110.79,8,2024-02-11,Electrónica,,0.0
363,2952,0,Televisor,112.58,5,2024-02-11,Electrónica,,0.0
364,362,192,Cuadro decorativo,71.97,12,2024-02-12,Decoración,R2,0.0
365,952,192,Cuadro decorativo,72.08,11,2024-02-12,Decoración,R2,0.0
366,970,101,Adorno de pared,37.5,3,2024-02-12,Decoración,R1,25-66
367,1963,0,Microondas,96.35,3,2024-02-12,Electrodomésticos,,0.0
368,2122,0,Televisor,97.3,9,2024-02-12,Electrónica,,0.0
369,2334,131,Auriculares,57.41,4,2024-02-12,Electrónica,R1,0.0
370,2714,132,Auriculares,74.7,10,2024-02-12,Electrónica,R2,0.0
371,116,0,Cortinas,40.19,3,2024-02-13,Decoración,,0.0
372,2379,0,Proyector,108.52,12,2024-02-13,Electrónica,,0.0
373,2669,0,Proyector,26.52,3,2024-02-13,Electrónica,,0.0
374,2739,0,Proyector,63.33,10,2024-02-13,Electrónica,,0.0
375,2766,0,Laptop,31.94,11,2024-02-13,Electrónica,,0.0
376,2829,0,Proyector,33.84,5,2024-02-13,Electrónica,,0.0
377,151,0,Lámpara de mesa,113.01,7,2024-02-14,Decoración,,0.0
378,366,0,Cortinas,92.84,1,2024-02-14,Decoración,,0.0
379,406,0,Cortinas,64.96,1,2024-02-14,Decoración,,0.0
380,884,0,Jarrón decorativo,82.89,10,2024-02-14,Decoración,,0.0
381,1488,152,Cafetera,79.98,2,2024-02-14,Electrodomésticos,R2,0.0
382,1946,0,Secadora,69.17,6,2024-02-14,Electrodomésticos,,0.0
383,2154,131,Auriculares,45.97,12,2024-02-14,Electrónica,R1,0.0
384,2571,0,Parlantes Bluetooth,123.36,5,2024-02-14,Electrónica,,0.0
385,2871,0,Parlantes Bluetooth,101.08,7,2024-02-14,Electrónica,,0.0
386,282,193,Cuadro decorativo,87.42,7,2024-02-15,Decoración,R3,0.0
387,457,0,Elementos de cerámica,38.25,1,2024-02-15,Decoración,,0.0
388,946,0,Cortinas,109.32,7,2024-02-15,Decoración,,0.0
389,1353,0,Microondas,98.65,2,2024-02-15,Electrodomésticos,,0.0
390,2782,0,Televisor,62.8,8,2024-02-15,Electrónica,,0.0
391,2979,0,Proyector,65.41,7,2024-02-15,Electrónica,,0.0
392,1070,0,Plancha de vapor,48.23,5,2024-02-16,Electrodomésticos,,0.0
393,1265,0,Lavadora,120.53,5,2024-02-16,Electrodomésticos,,0.0
394,1798,152,Cafetera,97.97,2,2024-02-16,Electrodomésticos,R2,0.0
395,2304,131,Auriculares,44.56,8,2024-02-16,Electrónica,R1,0.0
396,2595,132,Auriculares,81.96,2,2024-02-16,Electrónica,R2,0.0
397,2825,131,Auriculares,39.92,4,2024-02-16,Electrónica,R1,0.0
398,727,0,Elementos de cerámica,108.86,6,2024-02-17,Decoración,,0.0
399,913,0,Espejo decorativo,59.36,4,2024-02-17,Decoración,,0.0
400,1346,0,Secadora,64.11,4,2024-02-17,Electrodomésticos,,0.0
401,1623,0,Microondas,95.91,4,2024-02-17,Electrodomésticos,,0.0
402,1924,121,Aspiradora,38.1,9,2024-02-17,Electrodomésticos,R1,0.0
403,2246,0,Laptop,76.02,10,2024-02-17,Electrónica,,0.0
404,2255,132,Auriculares,72.37,8,2024-02-17,Electrónica,R2,0.0
405,2345,132,Auriculares,61.61,4,2024-02-17,Electrónica,R2,0.0
406,275,111,Alfombra,36.14,8,2024-02-18,Decoración,R1,28-54
407,276,0,Cortinas,98.73,10,2024-02-18,Decoración,,0.0
408,436,0,Cortinas,76.78,7,2024-02-18,Decoración,,0.0
409,492,193,Cuadro decorativo,120.22,5,2024-02-18,Decoración,R3,0.0
410,658,0,Rincón de plantas,96.23,8,2024-02-18,Decoración,,0.0
411,694,0,Jarrón decorativo,96.35,10,2024-02-18,Decoración,,0.0
412,1081,0,Freidora eléctrica,95.5,4,2024-02-18,Electrodomésticos,,0.0
413,1115,0,Lavadora,96.75,3,2024-02-18,Electrodomésticos,,0.0
414,1510,0,Plancha de vapor,79.95,10,2024-02-18,Electrodomésticos,,0.0
415,2136,0,Laptop,61.22,2,2024-02-18,Electrónica,,0.0
416,2302,0,Televisor,69.69,5,2024-02-18,Electrónica,,0.0
417,2837,0,Cámara digital,63.35,1,2024-02-18,Electrónica,,0.0
418,83,0,Espejo decorativo,101.38,6,2024-02-19,Decoración,,0.0
419,252,193,Cuadro decorativo,110.99,8,2024-02-19,Decoración,R3,0.0
420,428,0,Rincón de plantas,74.58,11,2024-02-19,Decoración,,0.0
421,728,0,Rincón de plantas,58.34,2,2024-02-19,Decoración,,0.0
422,878,0,Rincón de plantas,29.09,12,2024-02-19,Decoración,,0.0
423,52,191,Cuadro decorativo,52.23,10,2024-02-20,Decoración,R1,0.0
424,387,0,Elementos de cerámica,76.94,12,2024-02-20,Decoración,,0.0
425,722,192,Cuadro decorativo,84.63,5,2024-02-20,Decoración,R2,0.0
426,1409,142,Batidora,79.1,4,2024-02-20,Electrodomésticos,R2,0.0
427,1568,153,Cafetera,99.1,10,2024-02-20,Electrodomésticos,R3,0.0
428,1788,151,Cafetera,45.67,4,2024-02-20,Electrodomésticos,R1,0.0
429,2077,0,Cámara digital,28.16,4,2024-02-20,Electrónica,,0.0
430,2706,0,Laptop,51.15,2,2024-02-20,Electrónica,,0.0
431,2900,0,Consola de videojuegos,63.26,2,2024-02-20,Electrónica,,0.0
432,2992,0,Smartphone,116.25,8,2024-02-20,Electrónica,,0.0
433,288,0,Rincón de plantas,59.16,11,2024-02-21,Decoración,,0.0
434,408,0,Rincón de plantas,63.23,7,2024-02-21,Decoración,,0.0
435,720,102,Adorno de pared,90.05,1,2024-02-21,Decoración,R2,66-91
436,1031,0,Freidora eléctrica,117.97,6,2024-02-21,Electrodomésticos,,0.0
437,1186,0,Secadora,80.16,9,2024-02-21,Electrodomésticos,,0.0
438,1453,0,Microondas,60.46,5,2024-02-21,Electrodomésticos,,0.0
439,1660,0,Plancha de vapor,35.94,12,2024-02-21,Electrodomésticos,,0.0
440,1700,0,Plancha de vapor,75.08,6,2024-02-21,Electrodomésticos,,0.0
441,1820,0,Plancha de vapor,45.5,12,2024-02-21,Electrodomésticos,,0.0
442,2083,0,Smartphone,32.6,8,2024-02-21,Electrónica,,0.0
443,2742,0,Televisor,49.01,3,2024-02-21,Electrónica,,0.0
444,2903,0,Smartphone,53.67,6,2024-02-21,Electrónica,,0.0
445,707,0,Elementos de cerámica,63.79,1,2024-02-22,Decoración,,0.0
446,888,0,Rincón de plantas,36.28,12,2024-02-22,Decoración,,0.0
447,891,0,Lámpara de mesa,44.78,4,2024-02-22,Decoración,,0.0
448,928,0,Rincón de plantas,111.8,5,2024-02-22,Decoración,,0.0
449,1508,153,Cafetera,124.68,1,2024-02-22,Electrodomésticos,R3,0.0
450,1582,151,Cafetera,53.82,7,2024-02-22,Electrodomésticos,R1,0.0
451,2056,0,Laptop,99.0,11,2024-02-22,Electrónica,,0.0
452,2883,0,Smartphone,59.99,12,2024-02-22,Electrónica,,0.0
453,86,0,Cortinas,36.75,12,2024-02-23,Decoración,,0.0
454,92,191,Cuadro decorativo,35.48,3,2024-02-23,Decoración,R1,0.0
455,199,0,Lámpara de mesa,31.24,1,2024-02-23,Decoración,,0.0
456,269,0,Lámpara de mesa,66.48,1,2024-02-23,Decoración,,0.0
457,752,193,Cuadro decorativo,110.51,11,2024-02-23,Decoración,R3,0.0
458,1323,0,Microondas,52.26,8,2024-02-23,Electrodomésticos,,0.0
459,2419,0,Proyector,52.52,3,2024-02-23,Electrónica,,0.0
460,2503,0,Smartphone,32.58,9,2024-02-23,Electrónica,,0.0
461,2541,0,Parlantes Bluetooth,26.71,12,2024-02-23,Electrónica,,0.0
462,2587,0,Cámara digital,61.4,7,2024-02-23,Electrónica,,0.0
463,365,112,Alfombra,58.82,9,2024-02-24,Decoración,R2,54-89
464,577,0,Elementos de cerámica,60.17,7,2024-02-24,Decoración,,0.0
465,929,0,Lámpara de mesa,48.58,11,2024-02-24,Decoración,,0.0
466,930,102,Adorno de pared,75.13,6,2024-02-24,Decoración,R2,66-91
467,1182,153,Cafetera,113.84,2,2024-02-24,Electrodomésticos,R3,0.0
468,1558,152,Cafetera,68.89,6,2024-02-24,Electrodomésticos,R2,0.0
469,1817,0,Horno eléctrico,31.5,4,2024-02-24,Electrodomésticos,,0.0
470,2058,0,SmartWatch,35.41,3,2024-02-24,Electrónica,,0.0
471,2768,0,SmartWatch,29.39,11,2024-02-24,Electrónica,,0.0
472,2816,0,Laptop,29.49,8,2024-02-24,Electrónica,,0.0
473,2943,0,Smartphone,28.64,2,2024-02-24,Electrónica,,0.0
474,1703,0,Microondas,91.81,9,2024-02-25,Electrodomésticos,,0.0
475,1852,152,Cafetera,76.0,7,2024-02-25,Electrodomésticos,R2,0.0
476,2175,133,Auriculares,117.03,6,2024-02-25,Electrónica,R3,0.0
477,2232,0,Televisor,70.17,7,2024-02-25,Electrónica,,0.0
478,2269,0,Proyector,74.59,4,2024-02-25,Electrónica,,0.0
479,2398,0,SmartWatch,47.21,1,2024-02-25,Electrónica,,0.0
480,332,193,Cuadro decorativo,124.2,10,2024-02-26,Decoración,R3,0.0
481,581,0,Lámpara de mesa,106.58,3,2024-02-26,Decoración,,0.0
482,697,0,Elementos de cerámica,67.37,2,2024-02-26,Decoración,,0.0
483,1740,0,Plancha de vapor,45.37,6,2024-02-26,Electrodomésticos,,0.0
484,2319,0,Proyector,65.89,4,2024-02-26,Electrónica,,0.0
485,2551,0,Parlantes Bluetooth,62.77,6,2024-02-26,Electrónica,,0.0
486,2,193,Cuadro decorativo,106.12,3,2024-02-27,Decoración,R3,0.0
487,171,0,Lámpara de mesa,62.47,6,2024-02-27,Decoración,,0.0
488,239,0,Lámpara de mesa,46.25,12,2024-02-27,Decoración,,0.0
489,1095,0,Lavadora,67.17,9,2024-02-27,Electrodomésticos,,0.0
490,1138,152,Cafetera,92.62,8,2024-02-27,Electrodomésticos,R2,0.0
491,1835,0,Lavadora,46.18,10,2024-02-27,Electrodomésticos,,0.0
492,1988,151,Cafetera,49.32,3,2024-02-27,Electrodomésticos,R1,0.0
493,2594,0,Tablet,82.71,7,2024-02-27,Electrónica,,0.0
494,2810,0,Consola de videojuegos,31.09,1,2024-02-27,Electrónica,,0.0
495,2964,0,Tablet,99.82,8,2024-02-27,Electrónica,,0.0
496,95,112,Alfombra,87.85,2,2024-02-28,Decoración,R2,54-89
497,150,101,Adorno de pared,27.92,5,2024-02-28,Decoración,R1,25-66
498,702,193,Cuadro decorativo,112.56,9,2024-02-28,Decoración,R3,0.0
499,1136,0,Secadora,41.84,8,2024-02-28,Electrodomésticos,,0.0
500,1272,153,Cafetera,100.92,1,2024-02-28,Electrodomésticos,R3,0.0
501,1410,0,Plancha de vapor,122.77,10,2024-02-28,Electrodomésticos,,0.0
502,1669,142,Batidora,69.74,8,2024-02-28,Electrodomésticos,R2,0.0
503,1793,0,Microondas,108.34,12,2024-02-28,Electrodomésticos,,0.0
504,1839,141,Batidora,63.5,3,2024-02-28,Electrodomésticos,R1,0.0
505,2110,0,Consola de videojuegos,81.69,4,2024-02-28,Electrónica,,0.0
506,2695,133,Auriculares,104.59,9,2024-02-28,Electrónica,R3,0.0
507,2697,0,Cámara digital,117.71,2,2024-02-28,Electrónica,,0.0
508,79,0,Lámpara de mesa,119.69,10,2024-02-29,Decoración,,0.0
509,734,0,Jarrón decorativo,108.99,6,2024-02-29,Decoración,,0.0
510,822,191,Cuadro decorativo,34.33,11,2024-02-29,Decoración,R1,0.0
511,1569,143,Batidora,122.02,12,2024-02-29,Electrodomésticos,R3,0.0
512,1570,0,Plancha de vapor,114.48,4,2024-02-29,Electrodomésticos,,0.0
513,1984,122,Aspiradora,88.95,11,2024-02-29,Electrodomésticos,R2,0.0
514,2104,0,Tablet,78.87,5,2024-02-29,Electrónica,,0.0
515,2223,0,Smartphone,116.89,6,2024-02-29,Electrónica,,0.0
516,661,0,Lámpara de mesa,85.58,11,2024-03-01,Decoración,,0.0
517,1189,142,Batidora,82.18,6,2024-03-01,Electrodomésticos,R2,0.0
518,1263,0,Microondas,54.11,7,2024-03-01,Electrodomésticos,,0.0
519,2699,0,Proyector,66.66,6,2024-03-01,Electrónica,,0.0
520,337,0,Elementos de cerámica,92.88,10,2024-03-02,Decoración,,0.0
521,396,0,Cortinas,39.63,2,2024-03-02,Decoración,,0.0
522,454,0,Jarrón decorativo,80.34,7,2024-03-02,Decoración,,0.0
523,868,0,Rincón de plantas,85.49,2,2024-03-02,Decoración,,0.0
524,1089,141,Batidora,61.72,8,2024-03-02,Electrodomésticos,R1,0.0
525,2322,0,Televisor,81.31,9,2024-03-02,Electrónica,,0.0
526,2572,0,Televisor,123.48,7,2024-03-02,Electrónica,,0.0
527,2777,0,Cámara digital,31.52,8,2024-03-02,Electrónica,,0.0
528,8,0,Rincón de plantas,70.24,7,2024-03-03,Decoración,,0.0
529,356,0,Cortinas,122.97,5,2024-03-03,Decoración,,0.0
530,403,0,Espejo decorativo,64.37,1,2024-03-03,Decoración,,0.0
531,760,102,Adorno de pared,77.65,1,2024-03-03,Decoración,R2,66-91
532,985,113,Alfombra,118.35,3,2024-03-03,Decoración,R3,89-125
533,2975,131,Auriculares,55.2,10,2024-03-03,Electrónica,R1,0.0
534,186,0,Cortinas,108.74,3,2024-03-04,Decoración,,0.0
535,954,0,Jarrón decorativo,112.06,1,2024-03-04,Decoración,,0.0
536,1622,151,Cafetera,38.44,7,2024-03-04,Electrodomésticos,R1,0.0
537,1646,0,Secadora,33.89,7,2024-03-04,Electrodomésticos,,0.0
538,1761,0,Freidora eléctrica,109.97,7,2024-03-04,Electrodomésticos,,0.0
539,1812,153,Cafetera,106.32,1,2024-03-04,Electrodomésticos,R3,0.0
540,2489,0,Proyector,77.06,1,2024-03-04,Electrónica,,0.0
541,140,101,Adorno de pared,44.91,1,2024-03-05,Decoración,R1,25-66
542,324,0,Jarrón decorativo,57.23,5,2024-03-05,Decoración,,0.0
543,774,0,Jarrón decorativo,115.58,12,2024-03-05,Decoración,,0.0
544,1085,0,Lavadora,108.53,10,2024-03-05,Electrodomésticos,,0.0
545,1736,0,Secadora,59.04,11,2024-03-05,Electrodomésticos,,0.0
546,1741,0,Freidora eléctrica,67.75,2,2024-03-05,Electrodomésticos,,0.0
547,1743,0,Microondas,81.63,6,2024-03-05,Electrodomésticos,,0.0
548,2063,0,Smartphone,124.01,12,2024-03-05,Electrónica,,0.0
549,2102,0,Televisor,33.14,1,2024-03-05,Electrónica,,0.0
550,781,0,Lámpara de mesa,115.77,11,2024-03-06,Decoración,,0.0
551,1686,0,Secadora,59.33,8,2024-03-06,Electrodomésticos,,0.0
552,2099,0,Proyector,40.99,2,2024-03-06,Electrónica,,0.0
553,2388,0,SmartWatch,100.57,9,2024-03-06,Electrónica,,0.0
554,2498,0,SmartWatch,100.96,10,2024-03-06,Electrónica,,0.0
555,2942,0,Televisor,119.68,2,2024-03-06,Electrónica,,0.0
556,612,191,Cuadro decorativo,45.04,10,2024-03-07,Decoración,R1,0.0
557,635,111,Alfombra,44.66,7,2024-03-07,Decoración,R1,28-54
558,879,0,Lámpara de mesa,34.26,11,2024-03-07,Decoración,,0.0
559,1027,0,Horno eléctrico,70.09,1,2024-03-07,Electrodomésticos,,0.0
560,1052,151,Cafetera,39.31,11,2024-03-07,Electrodomésticos,R1,0.0
561,1982,153,Cafetera,117.43,8,2024-03-07,Electrodomésticos,R3,0.0
562,2270,0,Consola de videojuegos,117.47,8,2024-03-07,Electrónica,,0.0
563,2550,0,Consola de videojuegos,118.87,6,2024-03-07,Electrónica,,0.0
564,23,0,Espejo decorativo,70.36,5,2024-03-08,Decoración,,0.0
565,336,0,Cortinas,84.55,5,2024-03-08,Decoración,,0.0
566,348,0,Rincón de plantas,46.49,1,2024-03-08,Decoración,,0.0
567,435,113,Alfombra,97.14,1,2024-03-08,Decoración,R3,89-125
568,1229,141,Batidora,29.86,4,2024-03-08,Electrodomésticos,R1,0.0
569,1434,121,Aspiradora,60.42,11,2024-03-08,Electrodomésticos,R1,0.0
570,1557,0,Horno eléctrico,53.29,12,2024-03-08,Electrodomésticos,,0.0
571,1879,142,Batidora,65.59,9,2024-03-08,Electrodomésticos,R2,0.0
572,2233,0,Smartphone,37.11,3,2024-03-08,Electrónica,,0.0
573,156,0,Cortinas,39.67,2,2024-03-09,Decoración,,0.0
574,470,101,Adorno de pared,34.68,5,2024-03-09,Decoración,R1,25-66
575,685,113,Alfombra,102.81,9,2024-03-09,Decoración,R3,89-125
576,805,111,Alfombra,48.99,8,2024-03-09,Decoración,R1,28-54
577,1369,141,Batidora,48.8,11,2024-03-09,Electrodomésticos,R1,0.0
578,1513,0,Microondas,69.57,1,2024-03-09,Electrodomésticos,,0.0
579,1844,122,Aspiradora,86.29,12,2024-03-09,Electrodomésticos,R2,0.0
580,2002,0,Televisor,68.99,10,2024-03-09,Electrónica,,0.0
581,2664,0,Tablet,54.19,3,2024-03-09,Electrónica,,0.0
582,2684,132,Auriculares,79.29,6,2024-03-09,Electrónica,R2,0.0
583,2694,131,Auriculares,51.71,3,2024-03-09,Electrónica,R1,0.0
584,2826,0,Laptop,39.13,8,2024-03-09,Electrónica,,0.0
585,2983,0,Smartphone,118.6,11,2024-03-09,Electrónica,,0.0
586,74,0,Jarrón decorativo,51.08,11,2024-03-10,Decoración,,0.0
587,161,0,Lámpara de mesa,96.41,11,2024-03-10,Decoración,,0.0
588,967,0,Elementos de cerámica,29.05,10,2024-03-10,Decoración,,0.0
589,978,0,Rincón de plantas,32.05,4,2024-03-10,Decoración,,0.0
590,1169,142,Batidora,85.59,5,2024-03-10,Electrodomésticos,R2,0.0
591,1219,141,Batidora,49.37,9,2024-03-10,Electrodomésticos,R1,0.0
592,1330,0,Plancha de vapor,28.85,11,2024-03-10,Electrodomésticos,,0.0
593,1742,152,Cafetera,96.84,11,2024-03-10,Electrodomésticos,R2,0.0
594,1751,0,Freidora eléctrica,77.13,4,2024-03-10,Electrodomésticos,,0.0
595,1860,0,Plancha de vapor,102.6,12,2024-03-10,Electrodomésticos,,0.0
596,2944,131,Auriculares,55.17,4,2024-03-10,Electrónica,R1,0.0
597,91,0,Lámpara de mesa,89.87,12,2024-03-11,Decoración,,0.0
598,615,112,Alfombra,65.09,5,2024-03-11,Decoración,R2,54-89
599,1240,0,Plancha de vapor,40.78,12,2024-03-11,Electrodomésticos,,0.0
600,1311,0,Freidora eléctrica,61.53,11,2024-03-11,Electrodomésticos,,0.0
601,1707,0,Horno eléctrico,59.05,8,2024-03-11,Electrodomésticos,,0.0
602,1934,121,Aspiradora,42.94,2,2024-03-11,Electrodomésticos,R1,0.0
603,2436,0,Laptop,43.34,8,2024-03-11,Electrónica,,0.0
604,693,0,Espejo decorativo,85.04,9,2024-03-12,Decoración,,0.0
605,849,0,Lámpara de mesa,46.89,2,2024-03-12,Decoración,,0.0
606,887,0,Elementos de cerámica,41.55,3,2024-03-12,Decoración,,0.0
607,1042,0,Heladera,121.85,10,2024-03-12,Electrodomésticos,,0.0
608,1248,151,Cafetera,30.7,5,2024-03-12,Electrodomésticos,R1,0.0
609,1305,0,Lavadora,114.72,9,2024-03-12,Electrodomésticos,,0.0
610,2282,0,Televisor,31.8,10,2024-03-12,Electrónica,,0.0
611,2519,0,Proyector,76.15,11,2024-03-12,Electrónica,,0.0
612,543,0,Espejo decorativo,79.98,10,2024-03-13,Decoración,,0.0
613,623,0,Espejo decorativo,74.95,3,2024-03-13,Decoración,,0.0
614,874,0,Jarrón decorativo,80.88,12,2024-03-13,Decoración,,0.0
615,1173,0,Microondas,71.13,12,2024-03-13,Electrodomésticos,,0.0
616,1260,0,Plancha de vapor,122.04,1,2024-03-13,Electrodomésticos,,0.0
617,1295,0,Lavadora,53.77,7,2024-03-13,Electrodomésticos,,0.0
618,1620,0,Plancha de vapor,76.32,5,2024-03-13,Electrodomésticos,,0.0
619,1892,0,Heladera,58.45,1,2024-03-13,Electrodomésticos,,0.0
620,1916,0,Secadora,110.04,11,2024-03-13,Electrodomésticos,,0.0
621,2393,0,Smartphone,113.88,9,2024-03-13,Electrónica,,0.0
622,2437,0,Cámara digital,80.06,3,2024-03-13,Electrónica,,0.0
623,2688,0,SmartWatch,119.73,12,2024-03-13,Electrónica,,0.0
624,2858,0,SmartWatch,89.27,6,2024-03-13,Electrónica,,0.0
625,820,101,Adorno de pared,36.55,3,2024-03-14,Decoración,R1,25-66
626,1303,0,Microondas,40.9,9,2024-03-14,Electrodomésticos,,0.0
627,1657,0,Horno eléctrico,109.73,9,2024-03-14,Electrodomésticos,,0.0
628,1772,0,Heladera,56.94,2,2024-03-14,Electrodomésticos,,0.0
629,1978,153,Cafetera,104.66,11,2024-03-14,Electrodomésticos,R3,0.0
630,2052,0,Televisor,66.57,5,2024-03-14,Electrónica,,0.0
631,2347,0,Cámara digital,112.14,3,2024-03-14,Electrónica,,0.0
632,2493,0,Smartphone,124.82,5,2024-03-14,Electrónica,,0.0
633,2748,0,SmartWatch,53.93,7,2024-03-14,Electrónica,,0.0
634,2882,0,Televisor,56.81,9,2024-03-14,Electrónica,,0.0
635,2981,0,Parlantes Bluetooth,80.25,10,2024-03-14,Electrónica,,0.0
636,517,0,Elementos de cerámica,94.94,12,2024-03-15,Decoración,,0.0
637,624,0,Jarrón decorativo,51.39,10,2024-03-15,Decoración,,0.0
638,772,192,Cuadro decorativo,78.76,10,2024-03-15,Decoración,R2,0.0
639,957,0,Elementos de cerámica,75.27,4,2024-03-15,Decoración,,0.0
640,1953,0,Microondas,119.61,2,2024-03-15,Electrodomésticos,,0.0
641,2082,0,Televisor,55.66,3,2024-03-15,Electrónica,,0.0
642,2170,0,Consola de videojuegos,122.4,1,2024-03-15,Electrónica,,0.0
643,2554,133,Auriculares,100.07,11,2024-03-15,Electrónica,R3,0.0
644,2647,0,Cámara digital,90.34,1,2024-03-15,Electrónica,,0.0
645,2835,131,Auriculares,42.5,7,2024-03-15,Electrónica,R1,0.0
646,2950,0,Consola de videojuegos,29.14,10,2024-03-15,Electrónica,,0.0
647,613,0,Espejo decorativo,78.46,7,2024-03-16,Decoración,,0.0
648,836,0,Cortinas,115.79,1,2024-03-16,Decoración,,0.0
649,919,0,Lámpara de mesa,51.5,1,2024-03-16,Decoración,,0.0
650,1099,141,Batidora,39.73,11,2024-03-16,Electrodomésticos,R1,0.0
651,1670,0,Plancha de vapor,101.57,7,2024-03-16,Electrodomésticos,,0.0
652,1995,0,Lavadora,31.36,7,2024-03-16,Electrodomésticos,,0.0
653,2018,0,SmartWatch,99.78,1,2024-03-16,Electrónica,,0.0
654,2030,0,Consola de videojuegos,108.0,9,2024-03-16,Electrónica,,0.0
655,2613,0,Smartphone,105.63,6,2024-03-16,Electrónica,,0.0
656,2749,0,Proyector,120.5,4,2024-03-16,Electrónica,,0.0
657,2809,0,Proyector,89.06,1,2024-03-16,Electrónica,,0.0
658,262,192,Cuadro decorativo,70.89,11,2024-03-17,Decoración,R2,0.0
659,449,0,Lámpara de mesa,29.32,3,2024-03-17,Decoración,,0.0
660,914,0,Jarrón decorativo,98.11,2,2024-03-17,Decoración,,0.0
661,1067,0,Horno eléctrico,116.21,8,2024-03-17,Electrodomésticos,,0.0
662,1164,123,Aspiradora,102.32,2,2024-03-17,Electrodomésticos,R3,0.0
663,1209,143,Batidora,111.44,3,2024-03-17,Electrodomésticos,R3,0.0
664,1545,0,Lavadora,33.31,10,2024-03-17,Electrodomésticos,,0.0
665,2444,132,Auriculares,70.16,11,2024-03-17,Electrónica,R2,0.0
666,2577,0,Cámara digital,45.12,6,2024-03-17,Electrónica,,0.0
667,2677,0,Cámara digital,92.0,10,2024-03-17,Electrónica,,0.0
668,188,0,Rincón de plantas,101.62,9,2024-03-18,Decoración,,0.0
669,407,0,Elementos de cerámica,97.51,5,2024-03-18,Decoración,,0.0
670,505,113,Alfombra,96.21,11,2024-03-18,Decoración,R3,89-125
671,872,191,Cuadro decorativo,55.89,10,2024-03-18,Decoración,R1,0.0
672,926,0,Cortinas,63.98,11,2024-03-18,Decoración,,0.0
673,1384,122,Aspiradora,80.38,9,2024-03-18,Electrodomésticos,R2,0.0
674,2035,132,Auriculares,78.28,6,2024-03-18,Electrónica,R2,0.0
675,2454,133,Auriculares,101.08,10,2024-03-18,Electrónica,R3,0.0
676,2496,0,Laptop,40.16,3,2024-03-18,Electrónica,,0.0
677,2763,0,Smartphone,107.84,11,2024-03-18,Electrónica,,0.0
678,314,0,Jarrón decorativo,109.29,10,2024-03-19,Decoración,,0.0
679,731,0,Lámpara de mesa,40.05,2,2024-03-19,Decoración,,0.0
680,961,0,Lámpara de mesa,103.06,9,2024-03-19,Decoración,,0.0
681,1073,0,Microondas,72.86,10,2024-03-19,Electrodomésticos,,0.0
682,1917,0,Horno eléctrico,82.36,2,2024-03-19,Electrodomésticos,,0.0
683,2037,0,Cámara digital,68.66,12,2024-03-19,Electrónica,,0.0
684,2047,0,Cámara digital,85.45,3,2024-03-19,Electrónica,,0.0
685,2157,0,Cámara digital,65.62,8,2024-03-19,Electrónica,,0.0
686,197,0,Elementos de cerámica,89.17,4,2024-03-20,Decoración,,0.0
687,206,0,Cortinas,73.65,2,2024-03-20,Decoración,,0.0
688,234,0,Jarrón decorativo,112.4,9,2024-03-20,Decoración,,0.0
689,746,0,Cortinas,64.93,10,2024-03-20,Decoración,,0.0
690,855,111,Alfombra,48.79,11,2024-03-20,Decoración,R1,28-54
691,950,103,Adorno de pared,116.42,6,2024-03-20,Decoración,R3,91-120
692,1581,0,Freidora eléctrica,88.59,8,2024-03-20,Electrodomésticos,,0.0
693,2001,0,Freidora eléctrica,43.14,12,2024-03-20,Electrodomésticos,,0.0
694,2112,0,Televisor,34.89,12,2024-03-20,Electrónica,,0.0
695,2530,0,Consola de videojuegos,54.04,8,2024-03-20,Electrónica,,0.0
696,195,113,Alfombra,115.12,12,2024-03-21,Decoración,R3,89-125
