,id_venta,id_producto,producto,precio_unit,cantidad,fecha_venta,categoria,rango
399,913,0,Espejo decorativo,59.36,4,2024-02-17,Decoración,
400,1346,0,Secadora,64.11,4,2024-02-17,Electrodomésticos,
401,1623,0,Microondas,95.91,4,2024-02-17,Electrodomésticos,
402,1924,0,Aspiradora,38.1,9,2024-02-17,Electrodomésticos,
403,2246,0,Laptop,76.02,10,2024-02-17,Electrónica,
404,2255,0,Auriculares,72.37,8,2024-02-17,Electrónica,
405,2345,0,Auriculares,61.61,4,2024-02-17,Electrónica,
406,275,0,Alfombra,36.14,8,2024-02-18,Decoración,
407,276,0,Cortinas,98.73,10,2024-02-18,Decoración,
408,436,0,Cortinas,76.78,7,2024-02-18,Decoración,
409,492,0,Cuadro decorativo,120.22,5,2024-02-18,Decoración,
410,658,0,Rincón de plantas,96.23,8,2024-02-18,Decoración,
411,694,0,Jarrón decorativo,96.35,10,2024-02-18,Decoración,
412,1081,0,Freidora eléctrica,95.5,4,2024-02-18,Electrodomésticos,
413,1115,0,Lavadora,96.75,3,2024-02-18,Electrodomésticos,
414,1510,0,Plancha de vapor,79.95,10,2024-02-18,Electrodomésticos,
415,2136,0,Laptop,61.22,2,2024-02-18,Electrónica,
416,2302,0,Televisor,69.69,5,2024-02-18,Electrónica,
417,2837,0,Cámara digital,63.35,1,2024-02-18,Electrónica,
418,83,0,Espejo decorativo,101.38,6,2024-02-19,Decoración,
419,252,0,Cuadro decorativo,110.99,8,2024-02-19,Decoración,
420,428,0,Rincón de plantas,74.58,11,2024-02-19,Decoración,
421,728,0,Rincón de plantas,58.34,2,2024-02-19,Decoración,
422,878,0,Rincón de plantas,29.09,12,2024-02-19,Decoración,
423,52,0,Cuadro decorativo,52.23,10,2024-02-20,Decoración,
424,387,0,Elementos de cerámica,76.94,12,2024-02-20,Decoración,
425,722,0,Cuadro decorativo,84.63,5,2024-02-20,Decoración,
426,1409,0,Batidora,79.1,4,2024-02-20,Electrodomésticos,
427,1568,0,Cafetera,99.1,10,2024-02-20,Electrodomésticos,
428,1788,0,Cafetera,45.67,4,2024-02-20,Electrodomésticos,
429,2077,0,Cámara digital,28.16,4,2024-02-20,Electrónica,
430,2706,0,Laptop,51.15,2,2024-02-20,Electrónica,
431,2900,0,Consola de videojuegos,63.26,2,2024-02-20,Electrónica,
432,2992,0,Smartphone,116.25,8,2024-02-20,Electrónica,
433,288,0,Rincón de plantas,59.16,11,2024-02-21,Decoración,
434,408,0,Rincón de plantas,63.23,7,2024-02-21,Decoración,
435,720,102,Adorno de pared-R2,90.05,1,2024-02-21,Decoración,R2
436,1031,0,Freidora eléctrica,117.97,6,2024-02-21,Electrodomésticos,
437,1186,0,Secadora,80.16,9,2024-02-21,Electrodomésticos,
438,1453,0,Microondas,60.46,5,2024-02-21,Electrodomésticos,
439,1660,0,Plancha de vapor,35.94,12,2024-02-21,Electrodomésticos,
440,1700,0,Plancha de vapor,75.08,6,2024-02-21,Electrodomésticos,
441,1820,0,Plancha de vapor,45.5,12,2024-02-21,Electrodomésticos,
442,2083,0,Smartphone,32.6,8,2024-02-21,Electrónica,
443,2742,0,Televisor,49.01,3,2024-02-21,Electrónica,
444,2903,0,Smartphone,53.67,6,2024-02-21,Electrónica,
445,707,0,Elementos de cerámica,63.79,1,2024-02-22,Decoración,
446,888,0,Rincón de plantas,36.28,12,2024-02-22,Decoración,
447,891,0,Lámpara de mesa,44.78,4,2024-02-22,Decoración,
448,928,0,Rincón de plantas,111.8,5,2024-02-22,Decoración,
449,1508,0,Cafetera,124.68,1,2024-02-22,Electrodomésticos,
450,1582,0,Cafetera,53.82,7,2024-02-22,Electrodomésticos,
451,2056,0,Laptop,99.0,11,2024-02-22,Electrónica,
452,2883,0,Smartphone,59.99,12,2024-02-22,Electrónica,
453,86,0,Cortinas,36.75,12,2024-02-23,Decoración,
454,92,0,Cuadro decorativo,35.48,3,2024-02-23,Decoración,
455,199,0,Lámpara de mesa,31.24,1,2024-02-23,Decoración,
456,269,0,Lámpara de mesa,66.48,1,2024-02-23,Decoración,
457,752,0,Cuadro decorativo,110.51,11,2024-02-23,Decoración,
458,1323,0,Microondas,52.26,8,2024-02-23,Electrodomésticos,
459,2419,0,Proyector,52.52,3,2024-02-23,Electrónica,
460,2503,0,Smartphone,32.58,9,2024-02-23,Electrónica,
461,2541,0,Parlantes Bluetooth,26.71,12,2024-02-23,Electrónica,
462,2587,0,Cámara digital,61.4,7,2024-02-23,Electrónica,
463,365,0,Alfombra,58.82,9,2024-02-24,Decoración,
464,577,0,Elementos de cerámica,60.17,7,2024-02-24,Decoración,
465,929,0,Lámpara de mesa,48.58,11,2024-02-24,Decoración,
466,930,102,Adorno de pared-R2,75.13,6,2024-02-24,Decoración,R2
467,1182,0,Cafetera,113.84,2,2024-02-24,Electrodomésticos,
468,1558,0,Cafetera,68.89,6,2024-02-24,Electrodomésticos,
469,1817,0,Horno eléctrico,31.5,4,2024-02-24,Electrodomésticos,
470,2058,0,SmartWatch,35.41,3,2024-02-24,Electrónica,
471,2768,0,SmartWatch,29.39,11,2024-02-24,Electrónica,
472,2816,0,Laptop,29.49,8,2024-02-24,Electrónica,
473,2943,0,Smartphone,28.64,2,2024-02-24,Electrónica,
474,1703,0,Microondas,91.81,9,2024-02-25,Electrodomésticos,
475,1852,0,Cafetera,76.0,7,2024-02-25,Electrodomésticos,
476,2175,0,Auriculares,117.03,6,2024-02-25,Electrónica,
477,2232,0,Televisor,70.17,7,2024-02-25,Electrónica,
478,2269,0,Proyector,74.59,4,2024-02-25,Electrónica,
479,2398,0,SmartWatch,47.21,1,2024-02-25,Electrónica,
480,332,0,Cuadro decorativo,124.2,10,2024-02-26,Decoración,
481,581,0,Lámpara de mesa,106.58,3,2024-02-26,Decoración,
482,697,0,Elementos de cerámica,67.37,2,2024-02-26,Decoración,
483,1740,0,Plancha de vapor,45.37,6,2024-02-26,Electrodomésticos,
484,2319,0,Proyector,65.89,4,2024-02-26,Electrónica,
485,2551,0,Parlantes Bluetooth,62.77,6,2024-02-26,Electrónica,
486,2,0,Cuadro decorativo,106.12,3,2024-02-27,Decoración,
487,171,0,Lámpara de mesa,62.47,6,2024-02-27,Decoración,
488,239,0,Lámpara de mesa,46.25,12,2024-02-27,Decoración,
489,1095,0,Lavadora,67.17,9,2024-02-27,Electrodomésticos,
490,1138,0,Cafetera,92.62,8,2024-02-27,Electrodomésticos,
491,1835,0,Lavadora,46.18,10,2024-02-27,Electrodomésticos,
492,1988,0,Cafetera,49.32,3,2024-02-27,Electrodomésticos,
493,2594,0,Tablet,82.71,7,2024-02-27,Electrónica,
494,2810,0,Consola de videojuegos,31.09,1,2024-02-27,Electrónica,
495,2964,0,Tablet,99.82,8,2024-02-27,Electrónica,
496,95,0,Alfombra,87.85,2,2024-02-28,Decoración,
497,150,101,Adorno de pared-R1,27.92,5,2024-02-28,Decoración,R1
498,702,0,Cuadro decorativo,112.56,9,2024-02-28,Decoración,
499,1136,0,Secadora,41.84,8,2024-02-28,Electrodomésticos,
500,1272,0,Cafetera,100.92,1,2024-02-28,Electrodomésticos,
501,1410,0,Plancha de vapor,122.77,10,2024-02-28,Electrodomésticos,
502,1669,0,Batidora,69.74,8,2024-02-28,Electrodomésticos,
503,1793,0,Microondas,108.34,12,2024-02-28,Electrodomésticos,
504,1839,0,Batidora,63.5,3,2024-02-28,Electrodomésticos,
505,2110,0,Consola de videojuegos,81.69,4,2024-02-28,Electrónica,
506,2695,0,Auriculares,104.59,9,2024-02-28,Electrónica,
507,2697,0,Cámara digital,117.71,2,2024-02-28,Electrónica,
508,79,0,Lámpara de mesa,119.69,10,2024-02-29,Decoración,
509,734,0,Jarrón decorativo,108.99,6,2024-02-29,Decoración,
510,822,0,Cuadro decorativo,34.33,11,2024-02-29,Decoración,
511,1569,0,Batidora,122.02,12,2024-02-29,Electrodomésticos,
512,1570,0,Plancha de vapor,114.48,4,2024-02-29,Electrodomésticos,
513,1984,0,Aspiradora,88.95,11,2024-02-29,Electrodomésticos,
514,2104,0,Tablet,78.87,5,2024-02-29,Electrónica,
515,2223,0,Smartphone,116.89,6,2024-02-29,Electrónica,
516,661,0,Lámpara de mesa,85.58,11,2024-03-01,Decoración,
517,1189,0,Batidora,82.18,6,2024-03-01,Electrodomésticos,
518,1263,0,Microondas,54.11,7,2024-03-01,Electrodomésticos,
519,2699,0,Proyector,66.66,6,2024-03-01,Electrónica,
520,337,0,Elementos de cerámica,92.88,10,2024-03-02,Decoración,
521,396,0,Cortinas,39.63,2,2024-03-02,Decoración,
522,454,0,Jarrón decorativo,80.34,7,2024-03-02,Decoración,
523,868,0,Rincón de plantas,85.49,2,2024-03-02,Decoración,
524,1089,0,Batidora,61.72,8,2024-03-02,Electrodomésticos,
525,2322,0,Televisor,81.31,9,2024-03-02,Electrónica,
526,2572,0,Televisor,123.48,7,2024-03-02,Electrónica,
527,2777,0,Cámara digital,31.52,8,2024-03-02,Electrónica,
528,8,0,Rincón de plantas,70.24,7,2024-03-03,Decoración,
529,356,0,Cortinas,122.97,5,2024-03-03,Decoración,
530,403,0,Espejo decorativo,64.37,1,2024-03-03,Decoración,
531,760,102,Adorno de pared-R2,77.65,1,2024-03-03,Decoración,R2
532,985,0,Alfombra,118.35,3,2024-03-03,Decoración,
533,2975,0,Auriculares,55.2,10,2024-03-03,Electrónica,
534,186,0,Cortinas,108.74,3,2024-03-04,Decoración,
535,954,0,Jarrón decorativo,112.06,1,2024-03-04,Decoración,
536,1622,0,Cafetera,38.44,7,2024-03-04,Electrodomésticos,
537,1646,0,Secadora,33.89,7,2024-03-04,Electrodomésticos,
538,1761,0,Freidora eléctrica,109.97,7,2024-03-04,Electrodomésticos,
539,1812,0,Cafetera,106.32,1,2024-03-04,Electrodomésticos,
540,2489,0,Proyector,77.06,1,2024-03-04,Electrónica,
541,140,101,Adorno de pared-R1,44.91,1,2024-03-05,Decoración,R1
542,324,0,Jarrón decorativo,57.23,5,2024-03-05,Decoración,
543,774,0,Jarrón decorativo,115.58,12,2024-03-05,Decoración,
544,1085,0,Lavadora,108.53,10,2024-03-05,Electrodomésticos,
545,1736,0,Secadora,59.04,11,2024-03-05,Electrodomésticos,
546,1741,0,Freidora eléctrica,67.75,2,2024-03-05,Electrodomésticos,
547,1743,0,Microondas,81.63,6,2024-03-05,Electrodomésticos,
548,2063,0,Smartphone,124.01,12,2024-03-05,Electrónica,
549,2102,0,Televisor,33.14,1,2024-03-05,Electrónica,
550,781,0,Lámpara de mesa,115.77,11,2024-03-06,Decoración,
551,1686,0,Secadora,59.33,8,2024-03-06,Electrodomésticos,
552,2099,0,Proyector,40.99,2,2024-03-06,Electrónica,
553,2388,0,SmartWatch,100.57,9,2024-03-06,Electrónica,
554,2498,0,SmartWatch,100.96,10,2024-03-06,Electrónica,
555,2942,0,Televisor,119.68,2,2024-03-06,Electrónica,
556,612,0,Cuadro decorativo,45.04,10,2024-03-07,Decoración,
557,635,0,Alfombra,44.66,7,2024-03-07,Decoración,
558,879,0,Lámpara de mesa,34.26,11,2024-03-07,Decoración,
559,1027,0,Horno eléctrico,70.09,1,2024-03-07,Electrodomésticos,
560,1052,0,Cafetera,39.31,11,2024-03-07,Electrodomésticos,
561,1982,0,Cafetera,117.43,8,2024-03-07,Electrodomésticos,
562,2270,0,Consola de videojuegos,117.47,8,2024-03-07,Electrónica,
563,2550,0,Consola de videojuegos,118.87,6,2024-03-07,Electrónica,
564,23,0,Espejo decorativo,70.36,5,2024-03-08,Decoración,
565,336,0,Cortinas,84.55,5,2024-03-08,Decoración,
566,348,0,Rincón de plantas,46.49,1,2024-03-08,Decoración,
567,435,0,Alfombra,97.14,1,2024-03-08,Decoración,
568,1229,0,Batidora,29.86,4,2024-03-08,Electrodomésticos,
569,1434,0,Aspiradora,60.42,11,2024-03-08,Electrodomésticos,
570,1557,0,Horno eléctrico,53.29,12,2024-03-08,Electrodomésticos,
571,1879,0,Batidora,65.59,9,2024-03-08,Electrodomésticos,
572,2233,0,Smartphone,37.11,3,2024-03-08,Electrónica,
573,156,0,Cortinas,39.67,2,2024-03-09,Decoración,
574,470,101,Adorno de pared-R1,34.68,5,2024-03-09,Decoración,R1
575,685,0,Alfombra,102.81,9,2024-03-09,Decoración,
576,805,0,Alfombra,48.99,8,2024-03-09,Decoración,
577,1369,0,Batidora,48.8,11,2024-03-09,Electrodomésticos,
578,1513,0,Microondas,69.57,1,2024-03-09,Electrodomésticos,
579,1844,0,Aspiradora,86.29,12,2024-03-09,Electrodomésticos,
580,2002,0,Televisor,68.99,10,2024-03-09,Electrónica,
581,2664,0,Tablet,54.19,3,2024-03-09,Electrónica,
582,2684,0,Auriculares,79.29,6,2024-03-09,Electrónica,
583,2694,0,Auriculares,51.71,3,2024-03-09,Electrónica,
584,2826,0,Laptop,39.13,8,2024-03-09,Electrónica,
585,2983,0,Smartphone,118.6,11,2024-03-09,Electrónica,
586,74,0,Jarrón decorativo,51.08,11,2024-03-10,Decoración,
587,161,0,Lámpara de mesa,96.41,11,2024-03-10,Decoración,
588,967,0,Elementos de cerámica,29.05,10,2024-03-10,Decoración,
589,978,0,Rincón de plantas,32.05,4,2024-03-10,Decoración,
590,1169,0,Batidora,85.59,5,2024-03-10,Electrodomésticos,
591,1219,0,Batidora,49.37,9,2024-03-10,Electrodomésticos,
592,1330,0,Plancha de vapor,28.85,11,2024-03-10,Electrodomésticos,
593,1742,0,Cafetera,96.84,11,2024-03-10,Electrodomésticos,
594,1751,0,Freidora eléctrica,77.13,4,2024-03-10,Electrodomésticos,
595,1860,0,Plancha de vapor,102.6,12,2024-03-10,Electrodomésticos,
596,2944,0,Auriculares,55.17,4,2024-03-10,Electrónica,
597,91,0,Lámpara de mesa,89.87,12,2024-03-11,Decoración,
598,615,0,Alfombra,65.09,5,2024-03-11,Decoración,
599,1240,0,Plancha de vapor,40.78,12,2024-03-11,Electrodomésticos,
600,1311,0,Freidora eléctrica,61.53,11,2024-03-11,Electrodomésticos,
601,1707,0,Horno eléctrico,59.05,8,2024-03-11,Electrodomésticos,
602,1934,0,Aspiradora,42.94,2,2024-03-11,Electrodomésticos,
603,2436,0,Laptop,43.34,8,2024-03-11,Electrónica,
604,693,0,Espejo decorativo,85.04,9,2024-03-12,Decoración,
605,849,0,Lámpara de mesa,46.89,2,2024-03-12,Decoración,
606,887,0,Elementos de cerámica,41.55,3,2024-03-12,Decoración,
607,1042,0,Heladera,121.85,10,2024-03-12,Electrodomésticos,
608,1248,0,Cafetera,30.7,5,2024-03-12,Electrodomésticos,
609,1305,0,Lavadora,114.72,9,2024-03-12,Electrodomésticos,
610,2282,0,Televisor,31.8,10,2024-03-12,Electrónica,
611,2519,0,Proyector,76.15,11,2024-03-12,Electrónica,
612,543,0,Espejo decorativo,79.98,10,2024-03-13,Decoración,
613,623,0,Espejo decorativo,74.95,3,2024-03-13,Decoración,
614,874,0,Jarrón decorativo,80.88,12,2024-03-13,Decoración,
615,1173,0,Microondas,71.13,12,2024-03-13,Electrodomésticos,
616,1260,0,Plancha de vapor,122.04,1,2024-03-13,Electrodomésticos,
617,1295,0,Lavadora,53.77,7,2024-03-13,Electrodomésticos,
618,1620,0,Plancha de vapor,76.32,5,2024-03-13,Electrodomésticos,
619,1892,0,Heladera,58.45,1,2024-03-13,Electrodomésticos,
620,1916,0,Secadora,110.04,11,2024-03-13,Electrodomésticos,
621,2393,0,Smartphone,113.88,9,2024-03-13,Electrónica,
622,2437,0,Cámara digital,80.06,3,2024-03-13,Electrónica,
623,2688,0,SmartWatch,119.73,12,2024-03-13,Electrónica,
624,2858,0,SmartWatch,89.27,6,2024-03-13,Electrónica,
625,820,101,Adorno de pared-R1,36.55,3,2024-03-14,Decoración,R1
626,1303,0,Microondas,40.9,9,2024-03-14,Electrodomésticos,
627,1657,0,Horno eléctrico,109.73,9,2024-03-14,Electrodomésticos,
628,1772,0,Heladera,56.94,2,2024-03-14,Electrodomésticos,
629,1978,0,Cafetera,104.66,11,2024-03-14,Electrodomésticos,
630,2052,0,Televisor,66.57,5,2024-03-14,Electrónica,
631,2347,0,Cámara digital,112.14,3,2024-03-14,Electrónica,
632,2493,0,Smartphone,124.82,5,2024-03-14,Electrónica,
633,2748,0,SmartWatch,53.93,7,2024-03-14,Electrónica,
634,2882,0,Televisor,56.81,9,2024-03-14,Electrónica,
635,2981,0,Parlantes Bluetooth,80.25,10,2024-03-14,Electrónica,
636,517,0,Elementos de cerámica,94.94,12,2024-03-15,Decoración,
637,624,0,Jarrón decorativo,51.39,10,2024-03-15,Decoración,
638,772,0,Cuadro decorativo,78.76,10,2024-03-15,Decoración,
639,957,0,Elementos de cerámica,75.27,4,2024-03-15,Decoración,
640,1953,0,Microondas,119.61,2,2024-03-15,Electrodomésticos,
641,2082,0,Televisor,55.66,3,2024-03-15,Electrónica,
642,2170,0,Consola de videojuegos,122.4,1,2024-03-15,Electrónica,
643,2554,0,Auriculares,100.07,11,2024-03-15,Electrónica,
644,2647,0,Cámara digital,90.34,1,2024-03-15,Electrónica,
645,2835,0,Auriculares,42.5,7,2024-03-15,Electrónica,
646,2950,0,Consola de videojuegos,29.14,10,2024-03-15,Electrónica,
647,613,0,Espejo decorativo,78.46,7,2024-03-16,Decoración,
648,836,0,Cortinas,115.79,1,2024-03-16,Decoración,
649,919,0,Lámpara de mesa,51.5,1,2024-03-16,Decoración,
650,1099,0,Batidora,39.73,11,2024-03-16,Electrodomésticos,
651,1670,0,Plancha de vapor,101.57,7,2024-03-16,Electrodomésticos,
652,1995,0,Lavadora,31.36,7,2024-03-16,Electrodomésticos,
653,2018,0,SmartWatch,99.78,1,2024-03-16,Electrónica,
654,2030,0,Consola de videojuegos,108.0,9,2024-03-16,Electrónica,
655,2613,0,Smartphone,105.63,6,2024-03-16,Electrónica,
656,2749,0,Proyector,120.5,4,2024-03-16,Electrónica,
657,2809,0,Proyector,89.06,1,2024-03-16,Electrónica,
658,262,0,Cuadro decorativo,70.89,11,2024-03-17,Decoración,
659,449,0,Lámpara de mesa,29.32,3,2024-03-17,Decoración,
660,914,0,Jarrón decorativo,98.11,2,2024-03-17,Decoración,
661,1067,0,Horno eléctrico,116.21,8,2024-03-17,Electrodomésticos,
662,1164,0,Aspiradora,102.32,2,2024-03-17,Electrodomésticos,
663,1209,0,Batidora,111.44,3,2024-03-17,Electrodomésticos,
664,1545,0,Lavadora,33.31,10,2024-03-17,Electrodomésticos,
665,2444,0,Auriculares,70.16,11,2024-03-17,Electrónica,
666,2577,0,Cámara digital,45.12,6,2024-03-17,Electrónica,
667,2677,0,Cámara digital,92.0,10,2024-03-17,Electrónica,
668,188,0,Rincón de plantas,101.62,9,2024-03-18,Decoración,
669,407,0,Elementos de cerámica,97.51,5,2024-03-18,Decoración,
670,505,0,Alfombra,96.21,11,2024-03-18,Decoración,
671,872,0,Cuadro decorativo,55.89,10,2024-03-18,Decoración,
672,926,0,Cortinas,63.98,11,2024-03-18,Decoración,
673,1384,0,Aspiradora,80.38,9,2024-03-18,Electrodomésticos,
674,2035,0,Auriculares,78.28,6,2024-03-18,Electrónica,
675,2454,0,Auriculares,101.08,10,2024-03-18,Electrónica,
676,2496,0,Laptop,40.16,3,2024-03-18,Electrónica,
677,2763,0,Smartphone,107.84,11,2024-03-18,Electrónica,
678,314,0,Jarrón decorativo,109.29,10,2024-03-19,Decoración,
679,731,0,Lámpara de mesa,40.05,2,2024-03-19,Decoración,
680,961,0,Lámpara de mesa,103.06,9,2024-03-19,Decoración,
681,1073,0,Microondas,72.86,10,2024-03-19,Electrodomésticos,
682,1917,0,Horno eléctrico,82.36,2,2024-03-19,Electrodomésticos,
683,2037,0,Cámara digital,68.66,12,2024-03-19,Electrónica,
684,2047,0,Cámara digital,85.45,3,2024-03-19,Electrónica,
685,2157,0,Cámara digital,65.62,8,2024-03-19,Electrónica,
686,197,0,Elementos de cerámica,89.17,4,2024-03-20,Decoración,
687,206,0,Cortinas,73.65,2,2024-03-20,Decoración,
688,234,0,Jarrón decorativo,112.4,9,2024-03-20,Decoración,
689,746,0,Cortinas,64.93,10,2024-03-20,Decoración,
690,855,0,Alfombra,48.79,11,2024-03-20,Decoración,
691,950,103,Adorno de pared-R3,116.42,6,2024-03-20,Decoración,R3
692,1581,0,Freidora eléctrica,88.59,8,2024-03-20,Electrodomésticos,
693,2001,0,Freidora eléctrica,43.14,12,2024-03-20,Electrodomésticos,
694,2112,0,Televisor,34.89,12,2024-03-20,Electrónica,
695,2530,0,Consola de videojuegos,54.04,8,2024-03-20,Electrónica,
696,195,0,Alfombra,115.12,12,2024-03-21,Decoración,
697,780,102,Adorno de pared-R2,79.13,7,2024-03-21,Decoración,R2
698,1290,0,Plancha de vapor,76.04,5,2024-03-21,Electrodomésticos,
699,1537,0,Horno eléctrico,103.51,7,2024-03-21,Electrodomésticos,
700,1677,0,Horno eléctrico,116.79,12,2024-03-21,Electrodomésticos,
701,1831,0,Freidora eléctrica,87.85,4,2024-03-21,Electrodomésticos,
702,2200,0,Consola de videojuegos,44.36,10,2024-03-21,Electrónica,
703,2650,0,Consola de videojuegos,50.77,10,2024-03-21,Electrónica,
704,2691,0,Parlantes Bluetooth,32.86,11,2024-03-21,Electrónica,
705,2701,0,Parlantes Bluetooth,88.65,9,2024-03-21,Electrónica,
706,2946,0,Laptop,27.65,11,2024-03-21,Electrónica,
707,65,0,Alfombra,63.14,2,2024-03-22,Decoración,
708,270,103,Adorno de pared-R3,96.59,6,2024-03-22,Decoración,R3
709,645,0,Alfombra,36.17,1,2024-03-22,Decoración,
710,1222,0,Heladera,103.34,8,2024-03-22,Electrodomésticos,
711,1921,0,Freidora eléctrica,124.0,5,2024-03-22,Electrodomésticos,
712,2059,0,Proyector,116.66,12,2024-03-22,Electrónica,
713,2100,0,Consola de videojuegos,94.73,1,2024-03-22,Electrónica,
714,2162,0,Televisor,40.83,3,2024-03-22,Electrónica,
715,2634,0,Auriculares,124.63,10,2024-03-22,Electrónica,
716,2813,0,Smartphone,114.94,11,2024-03-22,Electrónica,
717,1607,0,Horno eléctrico,53.09,3,2024-03-23,Electrodomésticos,
718,1690,0,Plancha de vapor,68.28,9,2024-03-23,Electrodomésticos,
719,2456,0,Laptop,68.84,11,2024-03-23,Electrónica,
720,210,102,Adorno de pared-R2,71.67,4,2024-03-24,Decoración,R2
721,708,0,Rincón de plantas,63.1,11,2024-03-24,Decoración,
722,1502,0,Heladera,112.52,4,2024-03-24,Electrodomésticos,
723,1562,0,Heladera,31.42,1,2024-03-24,Electrodomésticos,
724,1904,0,Aspiradora,102.92,5,2024-03-24,Electrodomésticos,
725,2003,0,Smartphone,118.8,2,2024-03-24,Electrónica,
726,2399,0,Proyector,96.7,3,2024-03-24,Electrónica,
727,2420,0,Consola de videojuegos,72.78,9,2024-03-24,Electrónica,
728,2462,0,Televisor,46.04,3,2024-03-24,Electrónica,
729,2480,0,Consola de videojuegos,96.21,11,2024-03-24,Electrónica,
730,339,0,Lámpara de mesa,42.6,1,2024-03-25,Decoración,
731,595,0,Alfombra,83.25,1,2024-03-25,Decoración,
732,629,0,Lámpara de mesa,40.3,2,2024-03-25,Decoración,
733,652,0,Cuadro decorativo,100.52,9,2024-03-25,Decoración,
734,1093,0,Microondas,71.38,1,2024-03-25,Electrodomésticos,
735,1918,0,Cafetera,39.33,10,2024-03-25,Electrodomésticos,
736,2306,0,Laptop,80.84,9,2024-03-25,Electrónica,
737,2542,0,Televisor,67.37,4,2024-03-25,Electrónica,
738,594,0,Jarrón decorativo,115.95,1,2024-03-26,Decoración,
739,649,0,Lámpara de mesa,83.61,1,2024-03-26,Decoración,
740,1183,0,Microondas,49.65,5,2024-03-26,Electrodomésticos,
741,1648,0,Cafetera,63.49,7,2024-03-26,Electrodomésticos,
742,1705,0,Lavadora,81.34,4,2024-03-26,Electrodomésticos,
743,1874,0,Aspiradora,78.77,1,2024-03-26,Electrodomésticos,
744,2912,0,Televisor,42.72,1,2024-03-26,Electrónica,
745,132,0,Cuadro decorativo,56.45,12,2024-03-27,Decoración,
746,549,0,Lámpara de mesa,116.13,8,2024-03-27,Decoración,
747,598,0,Rincón de plantas,82.59,8,2024-03-27,Decoración,
748,939,0,Lámpara de mesa,46.83,3,2024-03-27,Decoración,
749,1251,0,Freidora eléctrica,113.11,12,2024-03-27,Electrodomésticos,
750,1785,0,Lavadora,44.12,10,2024-03-27,Electrodomésticos,
751,558,0,Rincón de plantas,93.66,10,2024-03-28,Decoración,
752,730,103,Adorno de pared-R3,103.9,8,2024-03-28,Decoración,R3
753,1121,0,Freidora eléctrica,90.31,6,2024-03-28,Electrodomésticos,
