,id_venta,id_producto,prod_gener,rango,precio_unit,cantidad,fecha_venta,id_cat,categoria,precio_rango
325,1340,321,Plancha de vapor,R1,48.48,10,2024-02-07,2,Electrodomésticos,26-55
326,1422,153,Cafetera,R3,109.97,2,2024-02-07,2,Electrodomésticos,98-126
327,1554,123,Aspiradora,R3,124.82,3,2024-02-07,2,Electrodomésticos,93-125
328,2584,131,Auriculares,R1,42.67,6,2024-02-07,3,Electrónica,26-58
329,163,221,Espejo decorativo,R1,30.11,12,2024-02-08,1,Decoración,25-57
330,367,211,Elementos de cerámica,R1,47.0,2,2024-02-08,1,Decoración,26-52
331,745,111,Alfombra,R1,50.02,12,2024-02-08,1,Decoración,28-54
332,850,103,Adorno de pared,R3,112.03,9,2024-02-08,1,Decoración,91-120
333,971,292,Lámpara de mesa,R2,79.91,8,2024-02-08,1,Decoración,57-83
334,1501,231,Freidora eléctrica,R1,58.69,4,2024-02-08,2,Electrodomésticos,25-61
335,1529,142,Batidora,R2,79.14,10,2024-02-08,2,Electrodomésticos,65-91
336,2618,362,SmartWatch,R2,64.98,11,2024-02-08,3,Electrónica,55-91
337,809,292,Lámpara de mesa,R2,58.38,4,2024-02-09,1,Decoración,57-83
338,1371,233,Freidora eléctrica,R3,95.71,4,2024-02-09,2,Electrodomésticos,90-125
339,1791,231,Freidora eléctrica,R1,51.37,9,2024-02-09,2,Electrodomésticos,25-61
340,2294,131,Auriculares,R1,54.54,9,2024-02-09,3,Electrónica,26-58
341,2668,363,SmartWatch,R3,97.01,4,2024-02-09,3,Electrónica,91-126
342,2718,363,SmartWatch,R3,110.23,11,2024-02-09,3,Electrónica,91-126
343,135,112,Alfombra,R2,78.47,1,2024-02-10,1,Decoración,54-89
344,212,191,Cuadro decorativo,R1,52.83,12,2024-02-10,1,Decoración,25-61
345,229,293,Lámpara de mesa,R3,99.71,3,2024-02-10,1,Decoración,83-126
346,737,213,Elementos de cerámica,R3,116.82,3,2024-02-10,1,Decoración,90-125
347,840,103,Adorno de pared,R3,91.48,9,2024-02-10,1,Decoración,91-120
348,949,293,Lámpara de mesa,R3,87.04,1,2024-02-10,1,Decoración,83-126
349,1294,121,Aspiradora,R1,26.11,9,2024-02-10,2,Electrodomésticos,26-64
350,1436,351,Secadora,R1,45.43,11,2024-02-10,2,Electrodomésticos,26-50
351,1696,353,Secadora,R3,115.57,12,2024-02-10,2,Electrodomésticos,93-125
352,2013,371,Smartphone,R1,49.34,12,2024-02-10,3,Electrónica,26-64
353,2203,371,Smartphone,R1,59.33,5,2024-02-10,3,Electrónica,26-64
354,2873,372,Smartphone,R2,74.8,5,2024-02-10,3,Electrónica,64-101
355,2973,372,Smartphone,R2,97.62,1,2024-02-10,3,Electrónica,64-101
356,43,222,Espejo decorativo,R2,81.16,2,2024-02-11,1,Decoración,57-93
357,205,113,Alfombra,R3,108.67,4,2024-02-11,1,Decoración,89-125
358,417,211,Elementos de cerámica,R1,35.97,2,2024-02-11,1,Decoración,26-52
359,462,193,Cuadro decorativo,R3,109.69,8,2024-02-11,1,Decoración,86-126
360,1730,323,Plancha de vapor,R3,101.57,10,2024-02-11,2,Electrodomésticos,88-125
361,1901,232,Freidora eléctrica,R2,83.07,6,2024-02-11,2,Electrodomésticos,61-90
362,2440,173,Consola de videojuegos,R3,110.79,8,2024-02-11,3,Electrónica,90-126
363,2952,393,Televisor,R3,112.58,5,2024-02-11,3,Electrónica,85-124
364,362,192,Cuadro decorativo,R2,71.97,12,2024-02-12,1,Decoración,61-86
365,952,192,Cuadro decorativo,R2,72.08,11,2024-02-12,1,Decoración,61-86
366,970,101,Adorno de pared,R1,37.5,3,2024-02-12,1,Decoración,25-66
367,1963,303,Microondas,R3,96.35,3,2024-02-12,2,Electrodomésticos,94-126
368,2122,393,Televisor,R3,97.3,9,2024-02-12,3,Electrónica,85-124
369,2334,131,Auriculares,R1,57.41,4,2024-02-12,3,Electrónica,26-58
370,2714,132,Auriculares,R2,74.7,10,2024-02-12,3,Electrónica,58-93
371,116,181,Cortinas,R1,40.19,3,2024-02-13,1,Decoración,25-57
372,2379,333,Proyector,R3,108.52,12,2024-02-13,3,Electrónica,86-125
373,2669,331,Proyector,R1,26.52,3,2024-02-13,3,Electrónica,26-63
374,2739,332,Proyector,R2,63.33,10,2024-02-13,3,Electrónica,63-86
375,2766,271,Laptop,R1,31.94,11,2024-02-13,3,Electrónica,27-58
376,2829,331,Proyector,R1,33.84,5,2024-02-13,3,Electrónica,26-63
377,151,293,Lámpara de mesa,R3,113.01,7,2024-02-14,1,Decoración,83-126
378,366,183,Cortinas,R3,92.84,1,2024-02-14,1,Decoración,91-126
379,406,182,Cortinas,R2,64.96,1,2024-02-14,1,Decoración,57-91
380,884,262,Jarrón decorativo,R2,82.89,10,2024-02-14,1,Decoración,57-92
381,1488,152,Cafetera,R2,79.98,2,2024-02-14,2,Electrodomésticos,61-98
382,1946,352,Secadora,R2,69.17,6,2024-02-14,2,Electrodomésticos,50-93
383,2154,131,Auriculares,R1,45.97,12,2024-02-14,3,Electrónica,26-58
384,2571,313,Parlantes Bluetooth,R3,123.36,5,2024-02-14,3,Electrónica,89-125
385,2871,313,Parlantes Bluetooth,R3,101.08,7,2024-02-14,3,Electrónica,89-125
386,282,193,Cuadro decorativo,R3,87.42,7,2024-02-15,1,Decoración,86-126
387,457,211,Elementos de cerámica,R1,38.25,1,2024-02-15,1,Decoración,26-52
388,946,183,Cortinas,R3,109.32,7,2024-02-15,1,Decoración,91-126
389,1353,303,Microondas,R3,98.65,2,2024-02-15,2,Electrodomésticos,94-126
390,2782,392,Televisor,R2,62.8,8,2024-02-15,3,Electrónica,57-85
391,2979,332,Proyector,R2,65.41,7,2024-02-15,3,Electrónica,63-86
392,1070,321,Plancha de vapor,R1,48.23,5,2024-02-16,2,Electrodomésticos,26-55
393,1265,283,Lavadora,R3,120.53,5,2024-02-16,2,Electrodomésticos,92-124
394,1798,152,Cafetera,R2,97.97,2,2024-02-16,2,Electrodomésticos,61-98
395,2304,131,Auriculares,R1,44.56,8,2024-02-16,3,Electrónica,26-58
396,2595,132,Auriculares,R2,81.96,2,2024-02-16,3,Electrónica,58-93
397,2825,131,Auriculares,R1,39.92,4,2024-02-16,3,Electrónica,26-58
398,727,213,Elementos de cerámica,R3,108.86,6,2024-02-17,1,Decoración,90-125
399,913,222,Espejo decorativo,R2,59.36,4,2024-02-17,1,Decoración,57-93
400,1346,352,Secadora,R2,64.11,4,2024-02-17,2,Electrodomésticos,50-93
401,1623,303,Microondas,R3,95.91,4,2024-02-17,2,Electrodomésticos,94-126
402,1924,121,Aspiradora,R1,38.1,9,2024-02-17,2,Electrodomésticos,26-64
403,2246,272,Laptop,R2,76.02,10,2024-02-17,3,Electrónica,58-89
404,2255,132,Auriculares,R2,72.37,8,2024-02-17,3,Electrónica,58-93
405,2345,132,Auriculares,R2,61.61,4,2024-02-17,3,Electrónica,58-93
406,275,111,Alfombra,R1,36.14,8,2024-02-18,1,Decoración,28-54
407,276,183,Cortinas,R3,98.73,10,2024-02-18,1,Decoración,91-126
408,436,182,Cortinas,R2,76.78,7,2024-02-18,1,Decoración,57-91
409,492,193,Cuadro decorativo,R3,120.22,5,2024-02-18,1,Decoración,86-126
410,658,343,Rincón de plantas,R3,96.23,8,2024-02-18,1,Decoración,86-124
411,694,263,Jarrón decorativo,R3,96.35,10,2024-02-18,1,Decoración,92-126
412,1081,233,Freidora eléctrica,R3,95.5,4,2024-02-18,2,Electrodomésticos,90-125
413,1115,283,Lavadora,R3,96.75,3,2024-02-18,2,Electrodomésticos,92-124
414,1510,322,Plancha de vapor,R2,79.95,10,2024-02-18,2,Electrodomésticos,55-88
415,2136,272,Laptop,R2,61.22,2,2024-02-18,3,Electrónica,58-89
416,2302,392,Televisor,R2,69.69,5,2024-02-18,3,Electrónica,57-85
417,2837,202,Cámara digital,R2,63.35,1,2024-02-18,3,Electrónica,56-87
418,83,223,Espejo decorativo,R3,101.38,6,2024-02-19,1,Decoración,93-125
419,252,193,Cuadro decorativo,R3,110.99,8,2024-02-19,1,Decoración,86-126
420,428,342,Rincón de plantas,R2,74.58,11,2024-02-19,1,Decoración,63-86
421,728,341,Rincón de plantas,R1,58.34,2,2024-02-19,1,Decoración,25-63
422,878,341,Rincón de plantas,R1,29.09,12,2024-02-19,1,Decoración,25-63
423,52,191,Cuadro decorativo,R1,52.23,10,2024-02-20,1,Decoración,25-61
424,387,212,Elementos de cerámica,R2,76.94,12,2024-02-20,1,Decoración,52-90
425,722,192,Cuadro decorativo,R2,84.63,5,2024-02-20,1,Decoración,61-86
426,1409,142,Batidora,R2,79.1,4,2024-02-20,2,Electrodomésticos,65-91
427,1568,153,Cafetera,R3,99.1,10,2024-02-20,2,Electrodomésticos,98-126
428,1788,151,Cafetera,R1,45.67,4,2024-02-20,2,Electrodomésticos,25-61
429,2077,201,Cámara digital,R1,28.16,4,2024-02-20,3,Electrónica,25-56
430,2706,271,Laptop,R1,51.15,2,2024-02-20,3,Electrónica,27-58
431,2900,172,Consola de videojuegos,R2,63.26,2,2024-02-20,3,Electrónica,55-90
432,2992,373,Smartphone,R3,116.25,8,2024-02-20,3,Electrónica,101-126
433,288,341,Rincón de plantas,R1,59.16,11,2024-02-21,1,Decoración,25-63
434,408,342,Rincón de plantas,R2,63.23,7,2024-02-21,1,Decoración,63-86
435,720,102,Adorno de pared,R2,90.05,1,2024-02-21,1,Decoración,66-91
436,1031,233,Freidora eléctrica,R3,117.97,6,2024-02-21,2,Electrodomésticos,90-125
437,1186,352,Secadora,R2,80.16,9,2024-02-21,2,Electrodomésticos,50-93
438,1453,301,Microondas,R1,60.46,5,2024-02-21,2,Electrodomésticos,26-67
439,1660,321,Plancha de vapor,R1,35.94,12,2024-02-21,2,Electrodomésticos,26-55
440,1700,322,Plancha de vapor,R2,75.08,6,2024-02-21,2,Electrodomésticos,55-88
441,1820,321,Plancha de vapor,R1,45.5,12,2024-02-21,2,Electrodomésticos,26-55
442,2083,371,Smartphone,R1,32.6,8,2024-02-21,3,Electrónica,26-64
443,2742,391,Televisor,R1,49.01,3,2024-02-21,3,Electrónica,26-57
444,2903,371,Smartphone,R1,53.67,6,2024-02-21,3,Electrónica,26-64
445,707,212,Elementos de cerámica,R2,63.79,1,2024-02-22,1,Decoración,52-90
446,888,341,Rincón de plantas,R1,36.28,12,2024-02-22,1,Decoración,25-63
447,891,291,Lámpara de mesa,R1,44.78,4,2024-02-22,1,Decoración,25-57
448,928,343,Rincón de plantas,R3,111.8,5,2024-02-22,1,Decoración,86-124
449,1508,153,Cafetera,R3,124.68,1,2024-02-22,2,Electrodomésticos,98-126
450,1582,151,Cafetera,R1,53.82,7,2024-02-22,2,Electrodomésticos,25-61
451,2056,273,Laptop,R3,99.0,11,2024-02-22,3,Electrónica,89-126
452,2883,371,Smartphone,R1,59.99,12,2024-02-22,3,Electrónica,26-64
453,86,181,Cortinas,R1,36.75,12,2024-02-23,1,Decoración,25-57
454,92,191,Cuadro decorativo,R1,35.48,3,2024-02-23,1,Decoración,25-61
455,199,291,Lámpara de mesa,R1,31.24,1,2024-02-23,1,Decoración,25-57
456,269,292,Lámpara de mesa,R2,66.48,1,2024-02-23,1,Decoración,57-83
457,752,193,Cuadro decorativo,R3,110.51,11,2024-02-23,1,Decoración,86-126
458,1323,301,Microondas,R1,52.26,8,2024-02-23,2,Electrodomésticos,26-67
459,2419,331,Proyector,R1,52.52,3,2024-02-23,3,Electrónica,26-63
460,2503,371,Smartphone,R1,32.58,9,2024-02-23,3,Electrónica,26-64
461,2541,311,Parlantes Bluetooth,R1,26.71,12,2024-02-23,3,Electrónica,25-61
462,2587,202,Cámara digital,R2,61.4,7,2024-02-23,3,Electrónica,56-87
463,365,112,Alfombra,R2,58.82,9,2024-02-24,1,Decoración,54-89
464,577,212,Elementos de cerámica,R2,60.17,7,2024-02-24,1,Decoración,52-90
465,929,291,Lámpara de mesa,R1,48.58,11,2024-02-24,1,Decoración,25-57
466,930,102,Adorno de pared,R2,75.13,6,2024-02-24,1,Decoración,66-91
467,1182,153,Cafetera,R3,113.84,2,2024-02-24,2,Electrodomésticos,98-126
468,1558,152,Cafetera,R2,68.89,6,2024-02-24,2,Electrodomésticos,61-98
469,1817,251,Horno eléctrico,R1,31.5,4,2024-02-24,2,Electrodomésticos,27-58
470,2058,361,SmartWatch,R1,35.41,3,2024-02-24,3,Electrónica,25-55
471,2768,361,SmartWatch,R1,29.39,11,2024-02-24,3,Electrónica,25-55
472,2816,271,Laptop,R1,29.49,8,2024-02-24,3,Electrónica,27-58
473,2943,371,Smartphone,R1,28.64,2,2024-02-24,3,Electrónica,26-64
474,1703,302,Microondas,R2,91.81,9,2024-02-25,2,Electrodomésticos,67-94
475,1852,152,Cafetera,R2,76.0,7,2024-02-25,2,Electrodomésticos,61-98
476,2175,133,Auriculares,R3,117.03,6,2024-02-25,3,Electrónica,93-125
477,2232,392,Televisor,R2,70.17,7,2024-02-25,3,Electrónica,57-85
478,2269,332,Proyector,R2,74.59,4,2024-02-25,3,Electrónica,63-86
479,2398,361,SmartWatch,R1,47.21,1,2024-02-25,3,Electrónica,25-55
480,332,193,Cuadro decorativo,R3,124.2,10,2024-02-26,1,Decoración,86-126
481,581,293,Lámpara de mesa,R3,106.58,3,2024-02-26,1,Decoración,83-126
482,697,212,Elementos de cerámica,R2,67.37,2,2024-02-26,1,Decoración,52-90
483,1740,321,Plancha de vapor,R1,45.37,6,2024-02-26,2,Electrodomésticos,26-55
484,2319,332,Proyector,R2,65.89,4,2024-02-26,3,Electrónica,63-86
485,2551,312,Parlantes Bluetooth,R2,62.77,6,2024-02-26,3,Electrónica,61-89
486,2,193,Cuadro decorativo,R3,106.12,3,2024-02-27,1,Decoración,86-126
487,171,292,Lámpara de mesa,R2,62.47,6,2024-02-27,1,Decoración,57-83
488,239,291,Lámpara de mesa,R1,46.25,12,2024-02-27,1,Decoración,25-57
489,1095,282,Lavadora,R2,67.17,9,2024-02-27,2,Electrodomésticos,55-92
490,1138,152,Cafetera,R2,92.62,8,2024-02-27,2,Electrodomésticos,61-98
491,1835,281,Lavadora,R1,46.18,10,2024-02-27,2,Electrodomésticos,26-55
492,1988,151,Cafetera,R1,49.32,3,2024-02-27,2,Electrodomésticos,25-61
493,2594,383,Tablet,R3,82.71,7,2024-02-27,3,Electrónica,81-124
494,2810,171,Consola de videojuegos,R1,31.09,1,2024-02-27,3,Electrónica,29-55
495,2964,383,Tablet,R3,99.82,8,2024-02-27,3,Electrónica,81-124
496,95,112,Alfombra,R2,87.85,2,2024-02-28,1,Decoración,54-89
497,150,101,Adorno de pared,R1,27.92,5,2024-02-28,1,Decoración,25-66
498,702,193,Cuadro decorativo,R3,112.56,9,2024-02-28,1,Decoración,86-126
499,1136,351,Secadora,R1,41.84,8,2024-02-28,2,Electrodomésticos,26-50
500,1272,153,Cafetera,R3,100.92,1,2024-02-28,2,Electrodomésticos,98-126
501,1410,323,Plancha de vapor,R3,122.77,10,2024-02-28,2,Electrodomésticos,88-125
502,1669,142,Batidora,R2,69.74,8,2024-02-28,2,Electrodomésticos,65-91
503,1793,303,Microondas,R3,108.34,12,2024-02-28,2,Electrodomésticos,94-126
504,1839,141,Batidora,R1,63.5,3,2024-02-28,2,Electrodomésticos,27-65
505,2110,172,Consola de videojuegos,R2,81.69,4,2024-02-28,3,Electrónica,55-90
506,2695,133,Auriculares,R3,104.59,9,2024-02-28,3,Electrónica,93-125
507,2697,203,Cámara digital,R3,117.71,2,2024-02-28,3,Electrónica,87-123
508,79,293,Lámpara de mesa,R3,119.69,10,2024-02-29,1,Decoración,83-126
509,734,263,Jarrón decorativo,R3,108.99,6,2024-02-29,1,Decoración,92-126
510,822,191,Cuadro decorativo,R1,34.33,11,2024-02-29,1,Decoración,25-61
511,1569,143,Batidora,R3,122.02,12,2024-02-29,2,Electrodomésticos,91-126
512,1570,323,Plancha de vapor,R3,114.48,4,2024-02-29,2,Electrodomésticos,88-125
513,1984,122,Aspiradora,R2,88.95,11,2024-02-29,2,Electrodomésticos,64-93
514,2104,382,Tablet,R2,78.87,5,2024-02-29,3,Electrónica,62-81
515,2223,373,Smartphone,R3,116.89,6,2024-02-29,3,Electrónica,101-126
516,661,293,Lámpara de mesa,R3,85.58,11,2024-03-01,1,Decoración,83-126
517,1189,142,Batidora,R2,82.18,6,2024-03-01,2,Electrodomésticos,65-91
518,1263,301,Microondas,R1,54.11,7,2024-03-01,2,Electrodomésticos,26-67
519,2699,332,Proyector,R2,66.66,6,2024-03-01,3,Electrónica,63-86
520,337,213,Elementos de cerámica,R3,92.88,10,2024-03-02,1,Decoración,90-125
521,396,181,Cortinas,R1,39.63,2,2024-03-02,1,Decoración,25-57
522,454,262,Jarrón decorativo,R2,80.34,7,2024-03-02,1,Decoración,57-92
523,868,342,Rincón de plantas,R2,85.49,2,2024-03-02,1,Decoración,63-86
524,1089,141,Batidora,R1,61.72,8,2024-03-02,2,Electrodomésticos,27-65
525,2322,392,Televisor,R2,81.31,9,2024-03-02,3,Electrónica,57-85
526,2572,393,Televisor,R3,123.48,7,2024-03-02,3,Electrónica,85-124
527,2777,201,Cámara digital,R1,31.52,8,2024-03-02,3,Electrónica,25-56
528,8,342,Rincón de plantas,R2,70.24,7,2024-03-03,1,Decoración,63-86
529,356,183,Cortinas,R3,122.97,5,2024-03-03,1,Decoración,91-126
530,403,222,Espejo decorativo,R2,64.37,1,2024-03-03,1,Decoración,57-93
531,760,102,Adorno de pared,R2,77.65,1,2024-03-03,1,Decoración,66-91
532,985,113,Alfombra,R3,118.35,3,2024-03-03,1,Decoración,89-125
533,2975,131,Auriculares,R1,55.2,10,2024-03-03,3,Electrónica,26-58
534,186,183,Cortinas,R3,108.74,3,2024-03-04,1,Decoración,91-126
535,954,263,Jarrón decorativo,R3,112.06,1,2024-03-04,1,Decoración,92-126
536,1622,151,Cafetera,R1,38.44,7,2024-03-04,2,Electrodomésticos,25-61
537,1646,351,Secadora,R1,33.89,7,2024-03-04,2,Electrodomésticos,26-50
538,1761,233,Freidora eléctrica,R3,109.97,7,2024-03-04,2,Electrodomésticos,90-125
539,1812,153,Cafetera,R3,106.32,1,2024-03-04,2,Electrodomésticos,98-126
540,2489,332,Proyector,R2,77.06,1,2024-03-04,3,Electrónica,63-86
541,140,101,Adorno de pared,R1,44.91,1,2024-03-05,1,Decoración,25-66
542,324,262,Jarrón decorativo,R2,57.23,5,2024-03-05,1,Decoración,57-92
543,774,263,Jarrón decorativo,R3,115.58,12,2024-03-05,1,Decoración,92-126
544,1085,283,Lavadora,R3,108.53,10,2024-03-05,2,Electrodomésticos,92-124
545,1736,352,Secadora,R2,59.04,11,2024-03-05,2,Electrodomésticos,50-93
546,1741,232,Freidora eléctrica,R2,67.75,2,2024-03-05,2,Electrodomésticos,61-90
547,1743,302,Microondas,R2,81.63,6,2024-03-05,2,Electrodomésticos,67-94
548,2063,373,Smartphone,R3,124.01,12,2024-03-05,3,Electrónica,101-126
549,2102,391,Televisor,R1,33.14,1,2024-03-05,3,Electrónica,26-57
550,781,293,Lámpara de mesa,R3,115.77,11,2024-03-06,1,Decoración,83-126
551,1686,352,Secadora,R2,59.33,8,2024-03-06,2,Electrodomésticos,50-93
552,2099,331,Proyector,R1,40.99,2,2024-03-06,3,Electrónica,26-63
553,2388,363,SmartWatch,R3,100.57,9,2024-03-06,3,Electrónica,91-126
554,2498,363,SmartWatch,R3,100.96,10,2024-03-06,3,Electrónica,91-126
555,2942,393,Televisor,R3,119.68,2,2024-03-06,3,Electrónica,85-124
556,612,191,Cuadro decorativo,R1,45.04,10,2024-03-07,1,Decoración,25-61
557,635,111,Alfombra,R1,44.66,7,2024-03-07,1,Decoración,28-54
558,879,291,Lámpara de mesa,R1,34.26,11,2024-03-07,1,Decoración,25-57
559,1027,252,Horno eléctrico,R2,70.09,1,2024-03-07,2,Electrodomésticos,58-93
560,1052,151,Cafetera,R1,39.31,11,2024-03-07,2,Electrodomésticos,25-61
561,1982,153,Cafetera,R3,117.43,8,2024-03-07,2,Electrodomésticos,98-126
562,2270,173,Consola de videojuegos,R3,117.47,8,2024-03-07,3,Electrónica,90-126
563,2550,173,Consola de videojuegos,R3,118.87,6,2024-03-07,3,Electrónica,90-126
564,23,222,Espejo decorativo,R2,70.36,5,2024-03-08,1,Decoración,57-93
565,336,182,Cortinas,R2,84.55,5,2024-03-08,1,Decoración,57-91
566,348,341,Rincón de plantas,R1,46.49,1,2024-03-08,1,Decoración,25-63
567,435,113,Alfombra,R3,97.14,1,2024-03-08,1,Decoración,89-125
568,1229,141,Batidora,R1,29.86,4,2024-03-08,2,Electrodomésticos,27-65
569,1434,121,Aspiradora,R1,60.42,11,2024-03-08,2,Electrodomésticos,26-64
570,1557,251,Horno eléctrico,R1,53.29,12,2024-03-08,2,Electrodomésticos,27-58
571,1879,142,Batidora,R2,65.59,9,2024-03-08,2,Electrodomésticos,65-91
572,2233,371,Smartphone,R1,37.11,3,2024-03-08,3,Electrónica,26-64
573,156,181,Cortinas,R1,39.67,2,2024-03-09,1,Decoración,25-57
574,470,101,Adorno de pared,R1,34.68,5,2024-03-09,1,Decoración,25-66
575,685,113,Alfombra,R3,102.81,9,2024-03-09,1,Decoración,89-125
576,805,111,Alfombra,R1,48.99,8,2024-03-09,1,Decoración,28-54
577,1369,141,Batidora,R1,48.8,11,2024-03-09,2,Electrodomésticos,27-65
578,1513,302,Microondas,R2,69.57,1,2024-03-09,2,Electrodomésticos,67-94
579,1844,122,Aspiradora,R2,86.29,12,2024-03-09,2,Electrodomésticos,64-93
580,2002,392,Televisor,R2,68.99,10,2024-03-09,3,Electrónica,57-85
581,2664,381,Tablet,R1,54.19,3,2024-03-09,3,Electrónica,26-62
582,2684,132,Auriculares,R2,79.29,6,2024-03-09,3,Electrónica,58-93
583,2694,131,Auriculares,R1,51.71,3,2024-03-09,3,Electrónica,26-58
584,2826,271,Laptop,R1,39.13,8,2024-03-09,3,Electrónica,27-58
585,2983,373,Smartphone,R3,118.6,11,2024-03-09,3,Electrónica,101-126
586,74,261,Jarrón decorativo,R1,51.08,11,2024-03-10,1,Decoración,26-57
587,161,293,Lámpara de mesa,R3,96.41,11,2024-03-10,1,Decoración,83-126
588,967,211,Elementos de cerámica,R1,29.05,10,2024-03-10,1,Decoración,26-52
589,978,341,Rincón de plantas,R1,32.05,4,2024-03-10,1,Decoración,25-63
590,1169,142,Batidora,R2,85.59,5,2024-03-10,2,Electrodomésticos,65-91
591,1219,141,Batidora,R1,49.37,9,2024-03-10,2,Electrodomésticos,27-65
592,1330,321,Plancha de vapor,R1,28.85,11,2024-03-10,2,Electrodomésticos,26-55
593,1742,152,Cafetera,R2,96.84,11,2024-03-10,2,Electrodomésticos,61-98
594,1751,232,Freidora eléctrica,R2,77.13,4,2024-03-10,2,Electrodomésticos,61-90
595,1860,323,Plancha de vapor,R3,102.6,12,2024-03-10,2,Electrodomésticos,88-125
596,2944,131,Auriculares,R1,55.17,4,2024-03-10,3,Electrónica,26-58
597,91,293,Lámpara de mesa,R3,89.87,12,2024-03-11,1,Decoración,83-126
598,615,112,Alfombra,R2,65.09,5,2024-03-11,1,Decoración,54-89
599,1240,321,Plancha de vapor,R1,40.78,12,2024-03-11,2,Electrodomésticos,26-55
600,1311,232,Freidora eléctrica,R2,61.53,11,2024-03-11,2,Electrodomésticos,61-90
601,1707,252,Horno eléctrico,R2,59.05,8,2024-03-11,2,Electrodomésticos,58-93
602,1934,121,Aspiradora,R1,42.94,2,2024-03-11,2,Electrodomésticos,26-64
603,2436,271,Laptop,R1,43.34,8,2024-03-11,3,Electrónica,27-58
604,693,222,Espejo decorativo,R2,85.04,9,2024-03-12,1,Decoración,57-93
605,849,291,Lámpara de mesa,R1,46.89,2,2024-03-12,1,Decoración,25-57
606,887,211,Elementos de cerámica,R1,41.55,3,2024-03-12,1,Decoración,26-52
607,1042,243,Heladera,R3,121.85,10,2024-03-12,2,Electrodomésticos,91-123
608,1248,151,Cafetera,R1,30.7,5,2024-03-12,2,Electrodomésticos,25-61
609,1305,283,Lavadora,R3,114.72,9,2024-03-12,2,Electrodomésticos,92-124
610,2282,391,Televisor,R1,31.8,10,2024-03-12,3,Electrónica,26-57
611,2519,332,Proyector,R2,76.15,11,2024-03-12,3,Electrónica,63-86
612,543,222,Espejo decorativo,R2,79.98,10,2024-03-13,1,Decoración,57-93
613,623,222,Espejo decorativo,R2,74.95,3,2024-03-13,1,Decoración,57-93
614,874,262,Jarrón decorativo,R2,80.88,12,2024-03-13,1,Decoración,57-92
615,1173,302,Microondas,R2,71.13,12,2024-03-13,2,Electrodomésticos,67-94
616,1260,323,Plancha de vapor,R3,122.04,1,2024-03-13,2,Electrodomésticos,88-125
617,1295,281,Lavadora,R1,53.77,7,2024-03-13,2,Electrodomésticos,26-55
618,1620,322,Plancha de vapor,R2,76.32,5,2024-03-13,2,Electrodomésticos,55-88
619,1892,242,Heladera,R2,58.45,1,2024-03-13,2,Electrodomésticos,57-91
620,1916,353,Secadora,R3,110.04,11,2024-03-13,2,Electrodomésticos,93-125
621,2393,373,Smartphone,R3,113.88,9,2024-03-13,3,Electrónica,101-126
622,2437,202,Cámara digital,R2,80.06,3,2024-03-13,3,Electrónica,56-87
623,2688,363,SmartWatch,R3,119.73,12,2024-03-13,3,Electrónica,91-126
624,2858,362,SmartWatch,R2,89.27,6,2024-03-13,3,Electrónica,55-91
625,820,101,Adorno de pared,R1,36.55,3,2024-03-14,1,Decoración,25-66
626,1303,301,Microondas,R1,40.9,9,2024-03-14,2,Electrodomésticos,26-67
627,1657,253,Horno eléctrico,R3,109.73,9,2024-03-14,2,Electrodomésticos,93-124
