,id_venta,id_prod,id_producto,producto,rango,precio_unit,cantidad,fecha_venta,id_cat,categoria,precio_rango,dentro_camp,id_camp,canal,costo_mrkt
2413,1534,120,123,Aspiradora,R3,96.98,8,2024-10-18,2,Electrodomésticos,93-125,0,0,,
831,1784,120,123,Aspiradora,R3,115.24,3,2024-04-06,2,Electrodomésticos,93-125,0,0,,
2416,1574,120,122,Aspiradora,R2,92.59,10,2024-10-19,2,Electrodomésticos,64-93,0,0,,
2488,1144,120,123,Aspiradora,R3,98.46,7,2024-10-28,2,Electrodomésticos,93-125,0,0,,
832,1974,120,122,Aspiradora,R2,87.32,7,2024-04-06,2,Electrodomésticos,64-93,0,0,,
724,1904,120,123,Aspiradora,R3,102.92,5,2024-03-24,2,Electrodomésticos,93-125,0,0,,
262,1254,120,122,Aspiradora,R2,74.11,11,2024-01-31,2,Electrodomésticos,64-93,0,0,,
1369,1334,120,121,Aspiradora,R1,43.21,7,2024-06-05,2,Electrodomésticos,26-64,0,0,,
224,1744,120,121,Aspiradora,R1,28.79,12,2024-01-27,2,Electrodomésticos,26-64,0,0,,
2480,1094,120,123,Aspiradora,R3,115.5,8,2024-10-27,2,Electrodomésticos,93-125,0,0,,
2717,1544,120,122,Aspiradora,R2,87.56,8,2024-11-26,2,Electrodomésticos,64-93,0,0,,
2746,1634,120,123,Aspiradora,R3,94.2,12,2024-11-29,2,Electrodomésticos,93-125,0,0,,
2442,1214,120,123,Aspiradora,R3,121.66,3,2024-10-23,2,Electrodomésticos,93-125,0,0,,
2464,1354,120,121,Aspiradora,R1,55.17,4,2024-10-26,2,Electrodomésticos,26-64,0,0,,
2453,1014,120,123,Aspiradora,R3,106.17,12,2024-10-25,2,Electrodomésticos,93-125,0,0,,
1489,1084,120,123,Aspiradora,R3,119.83,7,2024-06-23,2,Electrodomésticos,93-125,0,0,,
854,1344,120,121,Aspiradora,R1,34.1,3,2024-04-09,2,Electrodomésticos,26-64,0,0,,
1466,1244,120,123,Aspiradora,R3,103.91,4,2024-06-19,2,Electrodomésticos,93-125,0,0,,
1234,1104,120,122,Aspiradora,R2,76.2,5,2024-05-20,2,Electrodomésticos,64-93,0,0,,
1236,1694,120,122,Aspiradora,R2,79.23,9,2024-05-20,2,Electrodomésticos,64-93,0,0,,
743,1874,120,122,Aspiradora,R2,78.77,1,2024-03-26,2,Electrodomésticos,64-93,0,0,,
271,1764,120,123,Aspiradora,R3,112.38,10,2024-02-01,2,Electrodomésticos,93-125,0,0,,
1244,1024,120,121,Aspiradora,R1,35.94,11,2024-05-21,2,Electrodomésticos,26-64,0,0,,
2675,1774,120,123,Aspiradora,R3,120.8,3,2024-11-20,2,Electrodomésticos,93-125,0,0,,
397,2825,130,131,Auriculares,R1,39.92,4,2024-02-16,3,Electrónica,26-58,0,0,,
2151,2805,130,131,Auriculares,R1,32.81,7,2024-09-13,3,Electrónica,26-58,0,0,,
2150,2795,130,132,Auriculares,R2,71.49,5,2024-09-13,3,Electrónica,58-93,0,0,,
2642,2074,130,132,Auriculares,R2,70.55,1,2024-11-17,3,Electrónica,58-93,0,0,,
1180,2635,130,133,Auriculares,R3,96.21,11,2024-05-14,3,Electrónica,93-125,0,0,,
404,2255,130,132,Auriculares,R2,72.37,8,2024-02-17,3,Electrónica,58-93,0,0,,
950,2095,130,133,Auriculares,R3,117.6,3,2024-04-19,3,Electrónica,93-125,0,0,,
1729,2524,130,132,Auriculares,R2,74.77,7,2024-07-23,3,Electrónica,58-93,0,0,,
46,2174,130,133,Auriculares,R3,116.04,11,2024-01-07,3,Electrónica,93-125,0,0,,
1024,2465,130,133,Auriculares,R3,93.52,3,2024-04-27,3,Electrónica,93-125,0,0,,
1783,2475,130,132,Auriculares,R2,78.96,1,2024-07-30,3,Electrónica,58-93,0,0,,
226,2165,130,131,Auriculares,R1,47.24,9,2024-01-27,3,Electrónica,26-58,0,0,,
2740,2675,130,132,Auriculares,R2,75.36,6,2024-11-28,3,Electrónica,58-93,0,0,,
951,2375,130,132,Auriculares,R2,73.7,10,2024-04-19,3,Electrónica,58-93,0,0,,
1028,2645,130,133,Auriculares,R3,122.64,10,2024-04-27,3,Electrónica,93-125,0,0,,
405,2345,130,132,Auriculares,R2,61.61,4,2024-02-17,3,Electrónica,58-93,0,0,,
396,2595,130,132,Auriculares,R2,81.96,2,2024-02-16,3,Electrónica,58-93,0,0,,
2965,2605,130,131,Auriculares,R1,41.66,3,2024-12-26,3,Electrónica,26-58,0,0,,
596,2944,130,131,Auriculares,R1,55.17,4,2024-03-10,3,Electrónica,26-58,0,0,,
759,2585,130,131,Auriculares,R1,47.12,12,2024-03-29,3,Electrónica,26-58,0,0,,
2471,2285,130,131,Auriculares,R1,57.38,1,2024-10-26,3,Electrónica,26-58,0,0,,
1759,2045,130,133,Auriculares,R3,94.17,5,2024-07-27,3,Electrónica,93-125,0,0,,
582,2684,130,132,Auriculares,R2,79.29,6,2024-03-09,3,Electrónica,58-93,0,0,,
2164,2755,130,133,Auriculares,R3,118,8,2024-09-14,3,Electrónica,93-125,0,0,,
583,2694,130,131,Auriculares,R1,51.71,3,2024-03-09,3,Electrónica,26-58,0,0,,
2169,2505,130,132,Auriculares,R2,71.47,7,2024-09-15,3,Electrónica,58-93,0,0,,
1172,2875,130,131,Auriculares,R1,55.41,10,2024-05-13,3,Electrónica,26-58,0,0,,
2617,2374,130,131,Auriculares,R1,55.05,12,2024-11-14,3,Electrónica,26-58,0,0,,
2190,2485,130,133,Auriculares,R3,95.27,8,2024-09-17,3,Electrónica,93-125,0,0,,
383,2154,130,131,Auriculares,R1,45.97,12,2024-02-14,3,Electrónica,26-58,0,0,,
1112,2264,130,132,Auriculares,R2,58.19,6,2024-05-06,3,Electrónica,58-93,0,0,,
395,2304,130,131,Auriculares,R1,44.56,8,2024-02-16,3,Electrónica,26-58,0,0,,
2106,2205,130,132,Auriculares,R2,70.24,6,2024-09-08,3,Electrónica,58-93,0,0,,
985,2993,130,131,Auriculares,R1,38.79,7,2024-04-23,3,Electrónica,26-58,0,0,,
1413,2235,130,132,Auriculares,R2,74.81,12,2024-06-11,3,Electrónica,58-93,0,0,,
132,2935,130,132,Auriculares,R2,80.29,2,2024-01-16,3,Electrónica,58-93,0,0,,
2501,2774,130,131,Auriculares,R1,37.77,7,2024-10-29,3,Electrónica,26-58,0,0,,
2940,2355,130,133,Auriculares,R3,119.48,8,2024-12-23,3,Electrónica,93-125,0,0,,
2944,2905,130,131,Auriculares,R1,40.58,2,2024-12-23,3,Electrónica,26-58,0,0,,
1968,2215,130,133,Auriculares,R3,124.96,8,2024-08-22,3,Electrónica,93-125,0,0,,
1881,2665,130,133,Auriculares,R3,120.36,2,2024-08-11,3,Electrónica,93-125,0,0,,
146,2244,130,132,Auriculares,R2,63.67,5,2024-01-18,3,Electrónica,58-93,0,0,,
211,2735,130,133,Auriculares,R3,93.37,10,2024-01-25,3,Electrónica,93-125,0,0,,
506,2695,130,133,Auriculares,R3,104.59,9,2024-02-28,3,Electrónica,93-125,0,0,,
1412,2065,130,133,Auriculares,R3,108.07,10,2024-06-11,3,Electrónica,93-125,0,0,,
1418,2955,130,133,Auriculares,R3,106.03,7,2024-06-11,3,Electrónica,93-125,0,0,,
1980,2535,130,133,Auriculares,R3,95.54,11,2024-08-23,3,Electrónica,93-125,0,0,,
992,2565,130,131,Auriculares,R1,49.7,3,2024-04-24,3,Electrónica,26-58,0,0,,
2601,2814,130,132,Auriculares,R2,89.91,9,2024-11-11,3,Electrónica,58-93,0,0,,
786,2865,130,132,Auriculares,R2,89.29,2,2024-04-01,3,Electrónica,58-93,0,0,,
1862,2815,130,133,Auriculares,R3,117.07,12,2024-08-08,3,Electrónica,93-125,0,0,,
2693,2194,130,133,Auriculares,R3,102.22,11,2024-11-23,3,Electrónica,93-125,0,0,,
2038,2655,130,131,Auriculares,R1,56.28,9,2024-08-30,3,Electrónica,26-58,0,0,,
2933,2845,130,131,Auriculares,R1,34.64,10,2024-12-22,3,Electrónica,26-58,0,0,,
2088,2405,130,133,Auriculares,R3,109.22,8,2024-09-06,3,Electrónica,93-125,0,0,,
35,2885,130,133,Auriculares,R3,100.4,6,2024-01-06,3,Electrónica,93-125,0,0,,
1947,2575,130,131,Auriculares,R1,39.02,9,2024-08-20,3,Electrónica,26-58,0,0,,
1792,2225,130,132,Auriculares,R2,66.16,7,2024-07-31,3,Electrónica,58-93,0,0,,
2632,2025,130,131,Auriculares,R1,42.93,2,2024-11-16,3,Electrónica,26-58,0,0,,
219,2305,130,131,Auriculares,R1,31.03,9,2024-01-26,3,Electrónica,26-58,0,0,,
1013,2504,130,132,Auriculares,R2,76.65,10,2024-04-26,3,Electrónica,58-93,0,0,,
1463,2765,130,132,Auriculares,R2,63.93,8,2024-06-18,3,Electrónica,58-93,0,0,,
2068,2195,130,133,Auriculares,R3,122.51,11,2024-09-03,3,Electrónica,93-125,0,0,,
476,2175,130,133,Auriculares,R3,117.03,6,2024-02-25,3,Electrónica,93-125,0,0,,
2055,2015,130,132,Auriculares,R2,87.91,5,2024-09-01,3,Electrónica,58-93,0,0,,
1403,2105,130,131,Auriculares,R1,46.74,12,2024-06-09,3,Electrónica,26-58,0,0,,
533,2975,130,131,Auriculares,R1,55.2,10,2024-03-03,3,Electrónica,26-58,0,0,,
929,2615,130,131,Auriculares,R1,46.72,11,2024-04-16,3,Electrónica,26-58,0,0,,
930,2715,130,133,Auriculares,R3,100.58,7,2024-04-16,3,Electrónica,93-125,0,0,,
1261,2895,130,131,Auriculares,R1,53.91,4,2024-05-22,3,Electrónica,26-58,0,0,,
1715,2314,130,132,Auriculares,R2,68.94,9,2024-07-21,3,Electrónica,58-93,0,0,,
28,2155,130,132,Auriculares,R2,84.8,10,2024-01-05,3,Electrónica,58-93,0,0,,
274,2474,130,133,Auriculares,R3,123.41,8,2024-02-01,3,Electrónica,93-125,0,0,,
369,2334,130,131,Auriculares,R1,57.41,4,2024-02-12,3,Electrónica,26-58,0,0,,
2309,2725,130,133,Auriculares,R3,107.61,1,2024-10-03,3,Electrónica,93-125,0,0,,
2304,2915,130,131,Auriculares,R1,33.81,11,2024-10-02,3,Electrónica,26-58,0,0,,
2297,2295,130,131,Auriculares,R1,56.21,2,2024-10-01,3,Electrónica,26-58,0,0,,
2414,2614,130,131,Auriculares,R1,47.88,4,2024-10-18,3,Electrónica,26-58,0,0,,
2841,2144,130,133,Auriculares,R3,100.7,11,2024-12-11,3,Electrónica,93-125,0,0,,
849,2365,130,132,Auriculares,R2,92.91,11,2024-04-08,3,Electrónica,58-93,0,0,,
1087,2985,130,132,Auriculares,R2,58.92,3,2024-05-03,3,Electrónica,58-93,0,0,,
645,2835,130,131,Auriculares,R1,42.5,7,2024-03-15,3,Electrónica,26-58,0,0,,
1588,2265,130,132,Auriculares,R2,82.56,12,2024-07-05,3,Electrónica,58-93,0,0,,
1153,2364,130,133,Auriculares,R3,94.13,10,2024-05-11,3,Electrónica,93-125,0,0,,
1085,2435,130,131,Auriculares,R1,39.55,3,2024-05-03,3,Electrónica,26-58,0,0,,
2850,2734,130,133,Auriculares,R3,95.05,5,2024-12-12,3,Electrónica,93-125,0,0,,
370,2714,130,132,Auriculares,R2,74.7,10,2024-02-12,3,Electrónica,58-93,0,0,,
643,2554,130,133,Auriculares,R3,100.07,11,2024-03-15,3,Electrónica,93-125,0,0,,
2861,2145,130,132,Auriculares,R2,79.28,9,2024-12-14,3,Electrónica,58-93,0,0,,
2274,2925,130,131,Auriculares,R1,26.21,4,2024-09-29,3,Electrónica,26-58,0,0,,
1620,2604,130,133,Auriculares,R3,106.41,3,2024-07-09,3,Electrónica,93-125,0,0,,
328,2584,130,131,Auriculares,R1,42.67,6,2024-02-07,3,Electrónica,26-58,0,0,,
254,2945,130,133,Auriculares,R3,115.2,1,2024-01-30,3,Electrónica,93-125,0,0,,
2563,2335,130,133,Auriculares,R3,108.76,8,2024-11-07,3,Electrónica,93-125,0,0,,
109,2685,130,131,Auriculares,R1,27.36,10,2024-01-14,3,Electrónica,26-58,0,0,,
852,2705,130,132,Auriculares,R2,87.29,2,2024-04-08,3,Electrónica,58-93,0,0,,
1555,2525,130,132,Auriculares,R2,78.62,11,2024-07-01,3,Electrónica,58-93,0,0,,
2658,2274,130,133,Auriculares,R3,114.43,1,2024-11-18,3,Electrónica,93-125,0,0,,
1556,2744,130,132,Auriculares,R2,70.61,1,2024-07-01,3,Electrónica,58-93,0,0,,
675,2454,130,133,Auriculares,R3,101.08,10,2024-03-18,3,Electrónica,93-125,0,0,,
674,2035,130,132,Auriculares,R2,78.28,6,2024-03-18,3,Electrónica,58-93,0,0,,
2388,2075,130,132,Auriculares,R2,75.39,7,2024-10-13,3,Electrónica,58-93,0,0,,
282,2115,130,131,Auriculares,R1,26,9,2024-02-02,3,Electrónica,26-58,0,0,,
1357,2055,130,133,Auriculares,R3,104.83,9,2024-06-03,3,Electrónica,93-125,0,0,,
1104,2445,130,133,Auriculares,R3,93.33,6,2024-05-05,3,Electrónica,93-125,0,0,,
1120,2415,130,131,Auriculares,R1,35.87,5,2024-05-07,3,Electrónica,26-58,0,0,,
872,2785,130,133,Auriculares,R3,122.8,3,2024-04-10,3,Electrónica,93-125,0,0,,
266,2752,130,133,Auriculares,R3,119.77,5,2024-01-31,3,Electrónica,93-125,0,0,,
665,2444,130,132,Auriculares,R2,70.16,11,2024-03-17,3,Electrónica,58-93,0,0,,
265,2185,130,131,Auriculares,R1,35.74,11,2024-01-31,3,Electrónica,26-58,0,0,,
86,2325,130,133,Auriculares,R3,117.43,11,2024-01-11,3,Electrónica,93-125,0,0,,
1140,2974,130,132,Auriculares,R2,79.28,2,2024-05-09,3,Electrónica,58-93,0,0,,
2336,2515,130,133,Auriculares,R3,99.53,1,2024-10-07,3,Electrónica,93-125,0,0,,
301,2315,130,133,Auriculares,R3,109.07,4,2024-02-04,3,Electrónica,93-125,0,0,,
765,2034,130,133,Auriculares,R3,120.46,8,2024-03-30,3,Electrónica,93-125,0,0,,
2756,2385,130,132,Auriculares,R2,92.15,4,2024-11-30,3,Electrónica,58-93,0,0,,
1084,2404,130,133,Auriculares,R3,102.65,4,2024-05-03,3,Electrónica,93-125,0,0,,
1665,2625,130,132,Auriculares,R2,77.33,6,2024-07-15,3,Electrónica,58-93,0,0,,
843,2085,130,133,Auriculares,R3,122.56,6,2024-04-07,3,Electrónica,93-125,0,0,,
715,2634,130,133,Auriculares,R3,124.63,10,2024-03-22,3,Electrónica,93-125,0,0,,
905,2275,130,131,Auriculares,R1,32,1,2024-04-14,3,Electrónica,26-58,0,0,,
1698,2954,130,132,Auriculares,R2,86.93,7,2024-07-19,3,Electrónica,58-93,0,0,,
2447,2914,130,131,Auriculares,R1,26.34,5,2024-10-23,3,Electrónica,26-58,0,0,,
2887,2135,130,131,Auriculares,R1,34.52,4,2024-12-16,3,Electrónica,26-58,0,0,,
1470,2455,130,132,Auriculares,R2,91.06,3,2024-06-19,3,Electrónica,58-93,0,0,,
2246,2994,130,133,Auriculares,R3,94.36,9,2024-09-26,3,Electrónica,93-125,0,0,,
1921,2395,130,132,Auriculares,R2,74.82,11,2024-08-17,3,Electrónica,58-93,0,0,,
242,2245,130,131,Auriculares,R1,53.45,8,2024-01-29,3,Electrónica,26-58,0,0,,
1691,2834,130,132,Auriculares,R2,65.34,4,2024-07-18,3,Electrónica,58-93,0,0,,
1692,2855,130,131,Auriculares,R1,57.89,2,2024-07-18,3,Electrónica,26-58,0,0,,
1696,2555,130,131,Auriculares,R1,37.08,1,2024-07-19,3,Electrónica,26-58,0,0,,
1328,2745,130,132,Auriculares,R2,70.62,7,2024-05-31,3,Electrónica,58-93,0,0,,
1315,2125,130,131,Auriculares,R1,33.47,2,2024-05-29,3,Electrónica,26-58,0,0,,
822,2545,130,131,Auriculares,R1,32.81,11,2024-04-05,3,Electrónica,26-58,0,0,,
2445,2094,130,133,Auriculares,R3,118.97,5,2024-10-23,3,Electrónica,93-125,0,0,,
340,2294,130,131,Auriculares,R1,54.54,9,2024-02-09,3,Electrónica,26-58,0,0,,
1709,2484,130,132,Auriculares,R2,76.32,10,2024-07-20,3,Electrónica,58-93,0,0,,
1707,2184,130,131,Auriculares,R1,31.39,2,2024-07-20,3,Electrónica,26-58,0,0,,
1077,2775,130,133,Auriculares,R3,104.06,11,2024-05-02,3,Electrónica,93-125,0,0,,
250,2005,130,131,Auriculares,R1,56.56,4,2024-01-30,3,Electrónica,26-58,0,0,,
2448,2965,130,132,Auriculares,R2,70.7,11,2024-10-23,3,Electrónica,58-93,0,0,,
1649,2425,130,133,Auriculares,R3,99.13,7,2024-07-13,3,Electrónica,93-125,0,0,,
1655,2495,130,133,Auriculares,R3,107.82,4,2024-07-14,3,Electrónica,93-125,0,0,,
1745,1279,140,141,Batidora,R1,42.67,10,2024-07-25,2,Electrodomésticos,27-65,0,0,,
1721,1249,140,142,Batidora,R2,79.15,10,2024-07-22,2,Electrodomésticos,65-91,0,0,,
1393,1729,140,142,Batidora,R2,72.01,9,2024-06-08,2,Electrodomésticos,65-91,0,0,,
1892,1299,140,143,Batidora,R3,93.1,3,2024-08-13,2,Electrodomésticos,91-126,0,0,,
1314,1719,140,143,Batidora,R3,106.81,10,2024-05-29,2,Electrodomésticos,91-126,0,0,,
875,1109,140,143,Batidora,R3,123.83,12,2024-04-11,2,Electrodomésticos,91-126,0,0,,
1465,1069,140,142,Batidora,R2,87.99,1,2024-06-19,2,Electrodomésticos,65-91,0,0,,
1524,1549,140,143,Batidora,R3,106.44,6,2024-06-27,2,Electrodomésticos,91-126,0,0,,
591,1219,140,141,Batidora,R1,49.37,9,2024-03-10,2,Electrodomésticos,27-65,0,0,,
856,1979,140,142,Batidora,R2,88.23,11,2024-04-09,2,Electrodomésticos,65-91,0,0,,
1706,1909,140,143,Batidora,R3,124.45,5,2024-07-20,2,Electrodomésticos,91-126,0,0,,
504,1839,140,141,Batidora,R1,63.5,3,2024-02-28,2,Electrodomésticos,27-65,0,0,,
502,1669,140,142,Batidora,R2,69.74,8,2024-02-28,2,Electrodomésticos,65-91,0,0,,
870,1919,140,141,Batidora,R1,38.51,9,2024-04-10,2,Electrodomésticos,27-65,0,0,,
1401,1179,140,143,Batidora,R3,123.86,3,2024-06-09,2,Electrodomésticos,91-126,0,0,,
1894,1589,140,141,Batidora,R1,36.18,7,2024-08-13,2,Electrodomésticos,27-65,0,0,,
1563,1799,140,141,Batidora,R1,29.22,2,2024-07-02,2,Electrodomésticos,27-65,0,0,,
922,1629,140,143,Batidora,R3,108.94,6,2024-04-16,2,Electrodomésticos,91-126,0,0,,
1877,1289,140,142,Batidora,R2,76.71,7,2024-08-11,2,Electrodomésticos,65-91,0,0,,
511,1569,140,143,Batidora,R3,122.02,12,2024-02-29,2,Electrodomésticos,91-126,0,0,,
1185,1739,140,141,Batidora,R1,30.74,10,2024-05-15,2,Electrodomésticos,27-65,0,0,,
1082,1439,140,142,Batidora,R2,71.74,9,2024-05-03,2,Electrodomésticos,65-91,0,0,,
568,1229,140,141,Batidora,R1,29.86,4,2024-03-08,2,Electrodomésticos,27-65,0,0,,
1083,1819,140,142,Batidora,R2,87.56,9,2024-05-03,2,Electrodomésticos,65-91,0,0,,
794,1889,140,143,Batidora,R3,121.14,3,2024-04-02,2,Electrodomésticos,91-126,0,0,,
1245,1479,140,143,Batidora,R3,121.07,1,2024-05-21,2,Electrodomésticos,91-126,0,0,,
1334,1929,140,143,Batidora,R3,92.87,10,2024-06-01,2,Electrodomésticos,91-126,0,0,,
1831,1019,140,142,Batidora,R2,73.65,10,2024-08-04,2,Electrodomésticos,65-91,0,0,,
1158,1269,140,141,Batidora,R1,46.78,5,2024-05-12,2,Electrodomésticos,27-65,0,0,,
571,1879,140,142,Batidora,R2,65.59,9,2024-03-08,2,Electrodomésticos,65-91,0,0,,
1160,1789,140,141,Batidora,R1,45.45,12,2024-05-12,2,Electrodomésticos,27-65,0,0,,
1367,1199,140,141,Batidora,R1,58.03,10,2024-06-05,2,Electrodomésticos,27-65,0,0,,
1032,1329,140,141,Batidora,R1,55.84,7,2024-04-28,2,Electrodomésticos,27-65,0,0,,
1007,1119,140,141,Batidora,R1,59.86,3,2024-04-26,2,Electrodomésticos,27-65,0,0,,
650,1099,140,141,Batidora,R1,39.73,11,2024-03-16,2,Electrodomésticos,27-65,0,0,,
1848,1419,140,141,Batidora,R1,60.56,1,2024-08-06,2,Electrodomésticos,27-65,0,0,,
1073,1969,140,142,Batidora,R2,72.9,1,2024-05-02,2,Electrodomésticos,65-91,0,0,,
577,1369,140,141,Batidora,R1,48.8,11,2024-03-09,2,Electrodomésticos,27-65,0,0,,
933,1009,140,143,Batidora,R3,119.03,8,2024-04-17,2,Electrodomésticos,91-126,0,0,,
524,1089,140,141,Batidora,R1,61.72,8,2024-03-02,2,Electrodomésticos,27-65,0,0,,
1868,1809,140,141,Batidora,R1,42.42,4,2024-08-09,2,Electrodomésticos,27-65,0,0,,
1872,1259,140,142,Batidora,R2,71.83,12,2024-08-10,2,Electrodomésticos,65-91,0,0,,
517,1189,140,142,Batidora,R2,82.18,6,2024-03-01,2,Electrodomésticos,65-91,0,0,,
1631,1899,140,142,Batidora,R2,83.64,1,2024-07-11,2,Electrodomésticos,65-91,0,0,,
1758,1829,140,143,Batidora,R3,96.16,1,2024-07-27,2,Electrodomésticos,91-126,0,0,,
663,1209,140,143,Batidora,R3,111.44,3,2024-03-17,2,Electrodomésticos,91-126,0,0,,
590,1169,140,142,Batidora,R2,85.59,5,2024-03-10,2,Electrodomésticos,65-91,0,0,,
948,1459,140,142,Batidora,R2,66.73,8,2024-04-19,2,Electrodomésticos,65-91,0,0,,
233,1999,140,143,Batidora,R3,103.27,3,2024-01-28,2,Electrodomésticos,91-126,0,0,,
2664,1159,140,143,Batidora,R3,111.36,7,2024-11-19,2,Electrodomésticos,91-126,0,0,,
2159,1689,140,143,Batidora,R3,96.25,7,2024-09-14,2,Electrodomésticos,91-126,0,0,,
291,1499,140,142,Batidora,R2,77.53,4,2024-02-03,2,Electrodomésticos,65-91,0,0,,
2672,1079,140,141,Batidora,R1,53.18,2,2024-11-20,2,Electrodomésticos,27-65,0,0,,
2687,1309,140,142,Batidora,R2,68.82,5,2024-11-22,2,Electrodomésticos,65-91,0,0,,
2688,1759,140,142,Batidora,R2,82.06,2,2024-11-22,2,Electrodomésticos,65-91,0,0,,
2754,1769,140,143,Batidora,R3,95.64,2,2024-11-30,2,Electrodomésticos,91-126,0,0,,
2625,1749,140,143,Batidora,R3,107.07,9,2024-11-15,2,Electrodomésticos,91-126,0,0,,
2101,1399,140,143,Batidora,R3,110.91,8,2024-09-08,2,Electrodomésticos,91-126,0,0,,
2073,1149,140,141,Batidora,R1,34.05,8,2024-09-05,2,Electrodomésticos,27-65,0,0,,
106,1599,140,143,Batidora,R3,96.78,12,2024-01-14,2,Electrodomésticos,91-126,0,0,,
426,1409,140,142,Batidora,R2,79.1,4,2024-02-20,2,Electrodomésticos,65-91,0,0,,
2785,1379,140,143,Batidora,R3,103.94,5,2024-12-03,2,Electrodomésticos,91-126,0,0,,
2800,1469,140,143,Batidora,R3,100.43,8,2024-12-05,2,Electrodomésticos,91-126,0,0,,
83,1319,140,142,Batidora,R2,79.98,12,2024-01-11,2,Electrodomésticos,65-91,0,0,,
2845,1029,140,141,Batidora,R1,36.33,5,2024-12-12,2,Electrodomésticos,27-65,0,0,,
2768,1849,140,141,Batidora,R1,30.17,9,2024-12-01,2,Electrodomésticos,27-65,0,0,,
164,1489,140,143,Batidora,R3,95.59,3,2024-01-20,2,Electrodomésticos,91-126,0,0,,
2196,1129,140,142,Batidora,R2,71.39,3,2024-09-19,2,Electrodomésticos,65-91,0,0,,
2197,1389,140,142,Batidora,R2,71.36,9,2024-09-19,2,Electrodomésticos,65-91,0,0,,
2359,1239,140,143,Batidora,R3,94.29,2,2024-10-10,2,Electrodomésticos,91-126,0,0,,
2320,1779,140,143,Batidora,R3,122.12,4,2024-10-05,2,Electrodomésticos,91-126,0,0,,
2312,1709,140,142,Batidora,R2,89.72,10,2024-10-04,2,Electrodomésticos,65-91,0,0,,
2419,1859,140,142,Batidora,R2,81.35,8,2024-10-19,2,Electrodomésticos,65-91,0,0,,
2465,1449,140,142,Batidora,R2,73.18,12,2024-10-26,2,Electrodomésticos,65-91,0,0,,
2481,1349,140,143,Batidora,R3,100.89,5,2024-10-27,2,Electrodomésticos,91-126,0,0,,
2482,1519,140,143,Batidora,R3,101.17,11,2024-10-27,2,Electrodomésticos,91-126,0,0,,
2490,1659,140,143,Batidora,R3,101.49,6,2024-10-28,2,Electrodomésticos,91-126,0,0,,
2267,1679,140,141,Batidora,R1,49.23,12,2024-09-29,2,Electrodomésticos,27-65,0,0,,
335,1529,140,142,Batidora,R2,79.14,10,2024-02-08,2,Electrodomésticos,65-91,0,0,,
2532,1559,140,141,Batidora,R1,59.48,4,2024-11-02,2,Electrodomésticos,27-65,0,0,,
2534,1049,140,141,Batidora,R1,64.32,8,2024-11-03,2,Electrodomésticos,27-65,0,0,,
2587,1619,140,143,Batidora,R3,96.56,3,2024-11-10,2,Electrodomésticos,91-126,0,0,,
2234,1359,140,143,Batidora,R3,121.44,11,2024-09-25,2,Electrodomésticos,91-126,0,0,,
2597,1509,140,141,Batidora,R1,55.25,10,2024-11-11,2,Electrodomésticos,27-65,0,0,,
2214,1949,140,141,Batidora,R1,33.51,5,2024-09-22,2,Electrodomésticos,27-65,0,0,,
2199,1699,140,141,Batidora,R1,48.45,5,2024-09-19,2,Electrodomésticos,27-65,0,0,,
2848,1959,140,142,Batidora,R2,83.12,2,2024-12-12,2,Electrodomésticos,65-91,0,0,,
2860,1579,140,142,Batidora,R2,68.09,5,2024-12-14,2,Electrodomésticos,65-91,0,0,,
2157,1539,140,142,Batidora,R2,77.73,4,2024-09-14,2,Electrodomésticos,65-91,0,0,,
1943,1609,140,142,Batidora,R2,79.45,8,2024-08-20,2,Electrodomésticos,65-91,0,0,,
2886,1989,140,143,Batidora,R3,124.17,7,2024-12-16,2,Electrodomésticos,91-126,0,0,,
2969,1429,140,143,Batidora,R3,103.49,8,2024-12-27,2,Electrodomésticos,91-126,0,0,,
2913,1059,140,141,Batidora,R1,55.79,9,2024-12-20,2,Electrodomésticos,27-65,0,0,,
2984,1139,140,141,Batidora,R1,28.94,10,2024-12-29,2,Electrodomésticos,27-65,0,0,,
2008,1869,140,141,Batidora,R1,46.9,7,2024-08-27,2,Electrodomésticos,27-65,0,0,,
1977,1939,140,142,Batidora,R2,74.11,10,2024-08-23,2,Electrodomésticos,65-91,0,0,,
1927,1339,140,143,Batidora,R3,105.41,1,2024-08-18,2,Electrodomésticos,91-126,0,0,,
1975,1039,140,141,Batidora,R1,55.47,1,2024-08-23,2,Electrodomésticos,27-65,0,0,,
67,1649,140,141,Batidora,R1,39.26,11,2024-01-09,2,Electrodomésticos,27-65,0,0,,
2898,1639,140,142,Batidora,R2,89.35,11,2024-12-17,2,Electrodomésticos,65-91,0,0,,
475,1852,150,152,Cafetera,R2,76,7,2024-02-25,2,Electrodomésticos,61-98,0,0,,
1378,1888,150,151,Cafetera,R1,44.54,4,2024-06-06,2,Electrodomésticos,25-61,0,0,,
1944,1688,150,153,Cafetera,R3,112.14,3,2024-08-20,2,Electrodomésticos,98-126,0,0,,
741,1648,150,152,Cafetera,R2,63.49,7,2024-03-26,2,Electrodomésticos,61-98,0,0,,
189,1592,150,152,Cafetera,R2,86.79,3,2024-01-23,2,Electrodomésticos,61-98,0,0,,
1361,1518,150,151,Cafetera,R1,46.7,2,2024-06-04,2,Electrodomésticos,25-61,0,0,,
2570,1098,150,151,Cafetera,R1,45.95,7,2024-11-08,2,Electrodomésticos,25-61,0,0,,
